Stockname,Date,Open,High,Low,Close,Adj Close,Volume,Returns
FTSE100,05/12/2018,7022.799805,7028.700195,6921.799805,6921.799805,6921.799805,789059300,1.01
FTSE100,06/12/2018,6921.799805,6921.799805,6673.600098,6704.100098,6704.100098,1029779500,2.17699707
FTSE100,07/12/2018,6704.100098,6868.299805,6704.100098,6778.100098,6778.100098,819982500,-0.74
FTSE100,10/12/2018,6778.100098,6815.799805,6719.200195,6721.5,6721.5,864359000,0.566000977
FTSE100,11/12/2018,6721.5,6857.600098,6721.5,6806.899902,6806.899902,841263500,-0.853999023
FTSE100,12/12/2018,6806.899902,6902.200195,6806.899902,6880.200195,6880.200195,1063865300,-0.73300293
FTSE100,13/12/2018,6880.200195,6908.5,6849,6877.5,6877.5,735372600,0.027001953
FTSE100,14/12/2018,6877.5,6877.5,6788.700195,6845.200195,6845.200195,714141000,0.322998047
FTSE100,17/12/2018,6845.200195,6845.200195,6761.399902,6773.200195,6773.200195,734851100,0.72
FTSE100,18/12/2018,6773.200195,6773.200195,6701.600098,6701.600098,6701.600098,855040800,0.716000977
FTSE100,19/12/2018,6701.600098,6785.200195,6698.200195,6765.899902,6765.899902,754065600,-0.642998047
FTSE100,20/12/2018,6765.899902,6765.899902,6646.5,6711.899902,6711.899902,903273100,0.54
FTSE100,21/12/2018,6711.899902,6733,6653.700195,6721.200195,6721.200195,1596669300,-0.09300293
FTSE100,24/12/2018,6721.200195,6721.200195,6661,6686,6686,192808000,0.352001953
FTSE100,27/12/2018,6686,6728.5,6536.5,6584.700195,6584.700195,590127000,1.012998047
FTSE100,28/12/2018,6584.700195,6742.5,6584.700195,6734,6734,499812000,-1.492998047
FTSE100,31/12/2018,6734,6752.5,6718.299805,6728.100098,6728.100098,225303900,0.058999023
FTSE100,02/01/2019,6728.100098,6753.299805,6599.5,6734.200195,6734.200195,614252000,-0.061000977
FTSE100,03/01/2019,6734.200195,6753.100098,6685.100098,6692.700195,6692.700195,674099100,0.415
FTSE100,04/01/2019,6692.700195,6850.399902,6692.5,6837.399902,6837.399902,639136700,-1.44699707
FTSE100,07/01/2019,6837.399902,6874.100098,6778,6810.899902,6810.899902,736559900,0.265
FTSE100,08/01/2019,6810.899902,6901.5,6804.899902,6861.600098,6861.600098,651977000,-0.507001953
FTSE100,09/01/2019,6861.600098,6938.299805,6861.600098,6906.600098,6906.600098,860684900,-0.45
FTSE100,10/01/2019,6906.600098,6948.200195,6860.799805,6942.899902,6942.899902,611434300,-0.362998047
FTSE100,11/01/2019,6942.899902,7001.899902,6902.700195,6918.200195,6918.200195,680478600,0.24699707
FTSE100,14/01/2019,6918.200195,6918.200195,6841.700195,6855,6855,683449700,0.632001953
FTSE100,15/01/2019,6855,6910.5,6849.600098,6895,6895,687341200,-0.4
FTSE100,16/01/2019,6895,6912.399902,6848.600098,6862.700195,6862.700195,787626400,0.322998047
FTSE100,17/01/2019,6862.700195,6862.700195,6799,6834.899902,6834.899902,582654200,0.27800293
FTSE100,18/01/2019,6834.899902,6984.399902,6834.899902,6968.299805,6968.299805,795742900,-1.333999023
FTSE100,21/01/2019,6968.299805,6987.899902,6954.5,6970.600098,6970.600098,474827100,-0.02300293
FTSE100,22/01/2019,6970.600098,6970.600098,6880.700195,6901.399902,6901.399902,565967800,0.692001953
FTSE100,23/01/2019,6901.399902,6901.600098,6834.299805,6842.899902,6842.899902,646039700,0.585
FTSE100,24/01/2019,6842.899902,6854.600098,6802,6819,6819,599978600,0.238999023
FTSE100,25/01/2019,6819,6858.200195,6806.799805,6809.200195,6809.200195,727497200,0.097998047
FTSE100,28/01/2019,6809.200195,6812.5,6734,6747.100098,6747.100098,648213700,0.621000977
FTSE100,29/01/2019,6747.100098,6860.299805,6747.100098,6833.899902,6833.899902,697035900,-0.867998047
FTSE100,30/01/2019,6833.899902,6967.700195,6833.899902,6941.600098,6941.600098,748772100,-1.077001953
FTSE100,31/01/2019,6941.600098,6994.899902,6941.100098,6968.899902,6968.899902,866316300,-0.272998047
FTSE100,01/02/2019,6968.899902,7024.5,6968.899902,7020.200195,7020.200195,630712300,-0.51300293
FTSE100,04/02/2019,7020.200195,7046.600098,7002.399902,7034.100098,7034.100098,611990600,-0.138999023
FTSE100,05/02/2019,7034.100098,7180.700195,7033.600098,7177.399902,7177.399902,662979300,-1.432998047
FTSE100,06/02/2019,7177.399902,7184.200195,7146.700195,7173.100098,7173.100098,599487700,0.042998047
FTSE100,07/02/2019,7173.100098,7187.5,7093.600098,7093.600098,7093.600098,649638500,0.795
FTSE100,08/02/2019,7093.600098,7115.799805,7064.899902,7071.200195,7071.200195,532300500,0.223999023
FTSE100,11/02/2019,7071.200195,7149.200195,7071.200195,7129.100098,7129.100098,548318300,-0.578999023
FTSE100,12/02/2019,7129.100098,7168.600098,7121.700195,7133.100098,7133.100098,526735100,-0.04
FTSE100,13/02/2019,7133.100098,7205.100098,7133.100098,7190.799805,7190.799805,561646800,-0.57699707
FTSE100,14/02/2019,7190.799805,7232.799805,7183,7197,7197,519107200,-0.062001953
FTSE100,15/02/2019,7197,7261.600098,7185.200195,7236.700195,7236.700195,688422300,-0.397001953
FTSE100,18/02/2019,7236.700195,7242.100098,7209.700195,7219.5,7219.5,440062500,0.172001953
FTSE100,19/02/2019,7219.5,7219.5,7162.799805,7179.200195,7179.200195,624124300,0.402998047
FTSE100,20/02/2019,7179.200195,7234.200195,7178,7228.600098,7228.600098,861254900,-0.493999023
FTSE100,21/02/2019,7228.600098,7228.799805,7141.899902,7167.399902,7167.399902,798796000,0.612001953
FTSE100,22/02/2019,7167.399902,7220.5,7162.399902,7178.600098,7178.600098,646718000,-0.112001953
FTSE100,25/02/2019,7178.600098,7210.700195,7158.200195,7183.700195,7183.700195,644937500,-0.051000977
FTSE100,26/02/2019,7183.700195,7183.799805,7091.600098,7151.100098,7151.100098,865719700,0.326000977
FTSE100,27/02/2019,7151.100098,7151.100098,7082.600098,7107.200195,7107.200195,870721000,0.438999023
FTSE100,28/02/2019,7107.200195,7107.200195,7041,7074.700195,7074.700195,979616900,0.325
FTSE100,01/03/2019,7074.700195,7129.700195,7074.700195,7106.700195,7106.700195,700825200,-0.32
FTSE100,04/03/2019,7106.700195,7166.200195,7106.700195,7134.399902,7134.399902,634698800,-0.27699707
FTSE100,05/03/2019,7134.399902,7191.700195,7127.200195,7183.399902,7183.399902,795291200,-0.49
FTSE100,06/03/2019,7183.399902,7211.799805,7170.299805,7196,7196,791979200,-0.126000977
FTSE100,07/03/2019,7196,7196,7126.600098,7157.600098,7157.600098,691317400,0.383999023
FTSE100,08/03/2019,7157.600098,7157.600098,7077.899902,7104.299805,7104.299805,622101900,0.53300293
FTSE100,11/03/2019,7104.299805,7181.600098,7104.299805,7130.600098,7130.600098,674285200,-0.26300293
FTSE100,12/03/2019,7130.600098,7166.600098,7083.200195,7151.200195,7151.200195,752033900,-0.206000977
FTSE100,13/03/2019,7151.200195,7181.899902,7128.700195,7159.200195,7159.200195,744627600,-0.08
FTSE100,14/03/2019,7159.200195,7215.5,7148.100098,7185.399902,7185.399902,791259700,-0.26199707
FTSE100,15/03/2019,7185.399902,7243.799805,7185.399902,7228.299805,7228.299805,1335709200,-0.428999023
FTSE100,18/03/2019,7228.299805,7299.200195,7228.200195,7299.200195,7299.200195,642988100,-0.709003906
FTSE100,19/03/2019,7299.200195,7350.100098,7294.5,7324,7324,598904100,-0.247998047
FTSE100,20/03/2019,7324,7341.600098,7291,7291,7291,748851100,0.33
FTSE100,21/03/2019,7291,7370.600098,7290.600098,7355.299805,7355.299805,709429100,-0.642998047
FTSE100,22/03/2019,7355.299805,7356.399902,7192.799805,7207.600098,7207.600098,694767600,1.47699707
FTSE100,25/03/2019,7207.600098,7208.100098,7146.799805,7177.600098,7177.600098,586169600,0.3
FTSE100,26/03/2019,7177.600098,7221,7169.399902,7196.299805,7196.299805,629605500,-0.18699707
FTSE100,27/03/2019,7196.299805,7222.600098,7160.100098,7194.200195,7194.200195,678742500,0.020996094
FTSE100,28/03/2019,7194.200195,7265.5,7190.899902,7234.299805,7234.299805,568044400,-0.400996094
FTSE100,29/03/2019,7234.299805,7287.700195,7223.299805,7279.200195,7279.200195,794400900,-0.449003906
FTSE100,01/04/2019,7279.200195,7352.200195,7279.200195,7317.399902,7317.399902,697005200,-0.38199707
FTSE100,02/04/2019,7317.399902,7403.600098,7316.799805,7391.100098,7391.100098,720842000,-0.737001953
FTSE100,03/04/2019,7391.100098,7418.299805,7380.899902,7418.299805,7418.299805,880770400,-0.27199707
FTSE100,04/04/2019,7418.299805,7418.399902,7367.399902,7401.899902,7401.899902,675670900,0.163999023
FTSE100,05/04/2019,7401.899902,7461.399902,7400.799805,7446.899902,7446.899902,679960600,-0.45
FTSE100,08/04/2019,7446.899902,7459.899902,7420.399902,7451.899902,7451.899902,571379100,-0.05
FTSE100,09/04/2019,7451.899902,7477.600098,7413.299805,7425.600098,7425.600098,652297100,0.262998047
FTSE100,10/04/2019,7425.600098,7441.399902,7409.399902,7421.899902,7421.899902,569746800,0.037001953
FTSE100,11/04/2019,7421.899902,7441.899902,7383.5,7418,7418,629602900,0.038999023
FTSE100,12/04/2019,7418,7454.799805,7415,7437.100098,7437.100098,696895600,-0.191000977
FTSE100,15/04/2019,7437.100098,7447.100098,7420.299805,7436.899902,7436.899902,511603500,0.002001953
FTSE100,16/04/2019,7436.899902,7485.899902,7436.899902,7469.899902,7469.899902,623807300,-0.33
FTSE100,17/04/2019,7469.899902,7479,7445.100098,7471.299805,7471.299805,646326400,-0.013999023
FTSE100,18/04/2019,7471.299805,7475.899902,7437.899902,7459.899902,7459.899902,520513300,0.113999023
FTSE100,23/04/2019,7459.899902,7528.899902,7459.899902,7523.100098,7523.100098,772087000,-0.632001953
FTSE100,24/04/2019,7523.100098,7523.799805,7456.700195,7471.799805,7471.799805,682647400,0.51300293
FTSE100,25/04/2019,7471.799805,7473.299805,7406,7434.100098,7434.100098,674377600,0.37699707
FTSE100,26/04/2019,7434.100098,7442.200195,7398.600098,7428.200195,7428.200195,839779200,0.058999023
FTSE100,29/04/2019,7428.200195,7456.5,7406.5,7440.700195,7440.700195,491223900,-0.125
FTSE100,30/04/2019,7440.700195,7451.299805,7394.100098,7418.200195,7418.200195,751088200,0.225
FTSE100,01/05/2019,7418.200195,7446.5,7379.700195,7385.299805,7385.299805,336726900,0.329003906
FTSE100,02/05/2019,7385.299805,7393.899902,7339.5,7351.299805,7351.299805,618376400,0.34
FTSE100,03/05/2019,7351.299805,7418.200195,7350,7380.600098,7380.600098,462290200,-0.29300293
FTSE100,07/05/2019,7380.600098,7380.600098,7251,7260.5,7260.5,880585900,1.201000977
FTSE100,08/05/2019,7260.5,7278.299805,7222.899902,7271,7271,809211600,-0.105
FTSE100,09/05/2019,7271,7271,7192.200195,7207.399902,7207.399902,854458400,0.636000977
FTSE100,10/05/2019,7207.399902,7268.200195,7189.899902,7203.299805,7203.299805,618170400,0.041000977
FTSE100,13/05/2019,7203.299805,7217.100098,7150.899902,7163.700195,7163.700195,773553600,0.395996094
FTSE100,14/05/2019,7163.700195,7241.600098,7163.700195,7241.600098,7241.600098,721546200,-0.778999023
FTSE100,15/05/2019,7241.600098,7303.700195,7223.100098,7297,7297,811266000,-0.553999023
FTSE100,16/05/2019,7297,7353.5,7265.799805,7353.5,7353.5,655973100,-0.565
FTSE100,17/05/2019,7353.5,7354.200195,7307.299805,7348.600098,7348.600098,741020200,0.048999023
FTSE100,20/05/2019,7348.600098,7360.299805,7268.600098,7310.899902,7310.899902,732464200,0.377001953
FTSE100,21/05/2019,7310.899902,7370,7310.899902,7328.899902,7328.899902,749358400,-0.18
FTSE100,22/05/2019,7328.899902,7373.299805,7313.600098,7334.200195,7334.200195,800943900,-0.05300293
FTSE100,23/05/2019,7334.200195,7334.200195,7211.299805,7231,7231,795078400,1.032001953
FTSE100,24/05/2019,7231,7303,7231,7277.700195,7277.700195,633553800,-0.467001953
FTSE100,28/05/2019,7277.700195,7314.899902,7262.799805,7269,7269,1155168300,0.087001953
FTSE100,29/05/2019,7269,7269,7151.399902,7185.299805,7185.299805,652877900,0.837001953
FTSE100,30/05/2019,7185.299805,7236.700195,7180.600098,7218.200195,7218.200195,638457200,-0.329003906
FTSE100,31/05/2019,7218.200195,7218.200195,7130.899902,7161.700195,7161.700195,853980400,0.565
FTSE100,03/06/2019,7161.700195,7186.700195,7079.700195,7184.799805,7184.799805,711561100,-0.230996094
FTSE100,04/06/2019,7184.799805,7224,7138.100098,7214.299805,7214.299805,829550400,-0.295
FTSE100,05/06/2019,7216.700195,7259.200195,7201.399902,7220.200195,7220.200195,744999500,-0.035
FTSE100,06/06/2019,7220.200195,7275.700195,7218.700195,7259.899902,7259.899902,621265600,-0.39699707
FTSE100,07/06/2019,7259.899902,7347.399902,7258.200195,7331.899902,7331.899902,592558500,-0.72
FTSE100,10/06/2019,7331.899902,7380.100098,7331.899902,7375.5,7375.5,447077300,-0.436000977
FTSE100,11/06/2019,7375.5,7420.700195,7375.5,7398.5,7398.5,669773500,-0.23
FTSE100,12/06/2019,7398.5,7398.5,7329.299805,7367.600098,7367.600098,800128100,0.308999023
FTSE100,13/06/2019,7367.600098,7398.600098,7351,7368.600098,7368.600098,608751100,-0.01
FTSE100,14/06/2019,7368.600098,7368.799805,7316.399902,7345.799805,7345.799805,610719800,0.22800293
FTSE100,17/06/2019,7345.799805,7370.700195,7324.5,7357.299805,7357.299805,531721100,-0.115
FTSE100,18/06/2019,7357.299805,7469.200195,7345.600098,7443,7443,798973400,-0.857001953
FTSE100,19/06/2019,7443,7454.899902,7399.200195,7403.5,7403.5,751391800,0.395
FTSE100,20/06/2019,7403.5,7460.799805,7403.5,7424.399902,7424.399902,698596800,-0.208999023
FTSE100,21/06/2019,7424.399902,7456.799805,7382.899902,7407.5,7407.5,1451918700,0.168999023
FTSE100,24/06/2019,7407.5,7435.5,7399.600098,7416.700195,7416.700195,627473100,-0.092001953
FTSE100,25/06/2019,7416.700195,7429.700195,7373.200195,7422.399902,7422.399902,607355800,-0.05699707
FTSE100,26/06/2019,7422.399902,7435.899902,7405.5,7416.399902,7416.399902,654431900,0.06
FTSE100,27/06/2019,7416.399902,7439.399902,7375.5,7402.299805,7402.299805,645884500,0.141000977
FTSE100,28/06/2019,7402.299805,7436.200195,7398.899902,7425.600098,7425.600098,708530400,-0.23300293
FTSE100,01/07/2019,7425.600098,7530.200195,7425.600098,7497.5,7497.5,634652500,-0.718999023
FTSE100,02/07/2019,7497.5,7565.299805,7497.5,7559.200195,7559.200195,556375200,-0.617001953
FTSE100,03/07/2019,7559.200195,7621,7558.5,7609.299805,7609.299805,682521500,-0.500996094
FTSE100,04/07/2019,7609.299805,7622.600098,7601.299805,7603.600098,7603.600098,487717900,0.05699707
FTSE100,05/07/2019,7603.600098,7603.600098,7541.899902,7553.100098,7553.100098,550648200,0.505
FTSE100,08/07/2019,7553.100098,7571.299805,7538.700195,7549.299805,7549.299805,538297100,0.03800293
FTSE100,09/07/2019,7549.299805,7553.299805,7517.899902,7536.5,7536.5,542926500,0.127998047
FTSE100,10/07/2019,7536.5,7559.100098,7515.600098,7530.700195,7530.700195,542296300,0.057998047
FTSE100,11/07/2019,7530.700195,7558.299805,7501.700195,7509.799805,7509.799805,593132000,0.209003906
FTSE100,12/07/2019,7509.799805,7537.100098,7493.799805,7506,7506,501138900,0.037998047
FTSE100,15/07/2019,7506,7548.299805,7487.399902,7531.700195,7531.700195,482521800,-0.257001953
FTSE100,16/07/2019,7531.700195,7590.100098,7524.5,7577.200195,7577.200195,607182100,-0.455
FTSE100,17/07/2019,7577.200195,7577.200195,7519.200195,7535.5,7535.5,576654300,0.417001953
FTSE100,18/07/2019,7535.5,7535.5,7482.600098,7493.100098,7493.100098,504046800,0.423999023
FTSE100,19/07/2019,7493.100098,7546.700195,7475.5,7508.700195,7508.700195,575615700,-0.156000977
FTSE100,22/07/2019,7508.700195,7549.700195,7491.799805,7514.899902,7514.899902,513122700,-0.06199707
FTSE100,23/07/2019,7514.899902,7598.600098,7514.899902,7556.899902,7556.899902,634924300,-0.42
FTSE100,24/07/2019,7556.899902,7558,7479.100098,7501.5,7501.5,637416200,0.553999023
FTSE100,25/07/2019,7501.5,7542.600098,7462.700195,7489.100098,7489.100098,633546500,0.123999023
FTSE100,26/07/2019,7489.100098,7553.600098,7486.700195,7549.100098,7549.100098,775744000,-0.6
FTSE100,29/07/2019,7549.100098,7711.299805,7548.899902,7686.600098,7686.600098,759258200,-1.375
FTSE100,30/07/2019,7686.600098,7727.5,7643.700195,7646.799805,7646.799805,822322600,0.39800293
FTSE100,31/07/2019,7646.799805,7648.200195,7576.100098,7586.799805,7586.799805,1092686800,0.6
FTSE100,01/08/2019,7586.799805,7610,7535.899902,7584.899902,7584.899902,817813900,0.018999023
FTSE100,02/08/2019,7584.899902,7585.200195,7397.899902,7407.100098,7407.100098,1031592200,1.777998047
FTSE100,05/08/2019,7407.100098,7407.100098,7200.5,7223.899902,7223.899902,1243484900,1.832001953
FTSE100,06/08/2019,7223.899902,7241.600098,7167,7171.700195,7171.700195,791750700,0.52199707
FTSE100,07/08/2019,7171.700195,7237.899902,7153.899902,7198.700195,7198.700195,735519300,-0.27
FTSE100,08/08/2019,7198.700195,7285.899902,7191.299805,7285.899902,7285.899902,726060600,-0.87199707
FTSE100,09/08/2019,7285.899902,7297.299805,7237.100098,7253.899902,7253.899902,794807200,0.32
FTSE100,12/08/2019,7253.899902,7305.600098,7207.5,7226.700195,7226.700195,585461200,0.27199707
FTSE100,13/08/2019,7226.700195,7281.100098,7166.899902,7250.899902,7250.899902,698409600,-0.24199707
FTSE100,14/08/2019,7250.899902,7268.700195,7112.100098,7147.899902,7147.899902,811517700,1.03
FTSE100,15/08/2019,7147.899902,7148.799805,7020.200195,7067,7067,877816600,0.808999023
FTSE100,16/08/2019,7067,7125.899902,7067,7117.200195,7117.200195,651943200,-0.502001953
FTSE100,19/08/2019,7117.200195,7214.200195,7117.200195,7189.700195,7189.700195,612867100,-0.725
FTSE100,20/08/2019,7189.700195,7231.700195,7121.200195,7125,7125,766076800,0.647001953
FTSE100,21/08/2019,7125,7215.5,7122.100098,7204,7204,605372900,-0.79
FTSE100,22/08/2019,7204,7204,7103.700195,7128.200195,7128.200195,653343400,0.757998047
FTSE100,23/08/2019,7128.200195,7188.600098,7095,7095,7095,643009300,0.332001953
FTSE100,27/08/2019,7095,7110.799805,7044.700195,7089.600098,7089.600098,851399100,0.053999023
FTSE100,28/08/2019,7089.600098,7131.200195,7050,7114.700195,7114.700195,675638900,-0.251000977
FTSE100,29/08/2019,7114.700195,7199.200195,7103.100098,7184.299805,7184.299805,635681800,-0.695996094
FTSE100,30/08/2019,7184.299805,7240.399902,7179.700195,7207.200195,7207.200195,727868800,-0.229003906
FTSE100,02/09/2019,7207.200195,7315.299805,7206.899902,7281.899902,7281.899902,497764900,-0.74699707
FTSE100,03/09/2019,7281.899902,7301.5,7239.100098,7268.200195,7268.200195,626095300,0.13699707
FTSE100,04/09/2019,7268.200195,7334.600098,7268.200195,7311.299805,7311.299805,677444300,-0.430996094
FTSE100,05/09/2019,7311.299805,7330.700195,7250.600098,7271.200195,7271.200195,711302800,0.400996094
FTSE100,06/09/2019,7271.200195,7284.100098,7244.100098,7282.299805,7282.299805,692287900,-0.110996094
FTSE100,09/09/2019,7282.299805,7325.200195,7206,7235.799805,7235.799805,794831900,0.465
FTSE100,10/09/2019,7235.799805,7270.5,7199.399902,7268,7268,1031549500,-0.322001953
FTSE100,11/09/2019,7268,7346.700195,7268,7338,7338,829121400,-0.7
FTSE100,12/09/2019,7338,7369.299805,7303.200195,7344.700195,7344.700195,725259800,-0.067001953
FTSE100,13/09/2019,7344.700195,7380.299805,7318.200195,7367.5,7367.5,1003827600,-0.227998047
FTSE100,16/09/2019,7367.5,7378.299805,7321.399902,7321.399902,7321.399902,908260500,0.461000977
FTSE100,17/09/2019,7321.399902,7350.200195,7292.200195,7320.399902,7320.399902,698421800,0.01
FTSE100,18/09/2019,7320.399902,7350.5,7300.399902,7314.100098,7314.100098,642716000,0.062998047
FTSE100,19/09/2019,7314.100098,7373.100098,7290.700195,7356.399902,7356.399902,632737400,-0.422998047
FTSE100,20/09/2019,7356.399902,7376.299805,7322,7344.899902,7344.899902,1656288000,0.115
FTSE100,23/09/2019,7344.899902,7362.299805,7284.799805,7326.100098,7326.100098,489660300,0.187998047
FTSE100,24/09/2019,7326.100098,7349,7281.899902,7291.399902,7291.399902,588772200,0.347001953
FTSE100,25/09/2019,7291.399902,7292,7213,7290,7290,704553100,0.013999023
FTSE100,26/09/2019,7290,7387.100098,7277.200195,7351.100098,7351.100098,704707500,-0.611000977
FTSE100,27/09/2019,7351.100098,7440.799805,7351,7426.200195,7426.200195,584318800,-0.751000977
FTSE100,30/09/2019,7426.200195,7439.600098,7402.200195,7408.200195,7408.200195,655556100,0.18
FTSE100,01/10/2019,7408.200195,7433.200195,7352.799805,7360.299805,7360.299805,734563400,0.479003906
FTSE100,02/10/2019,7360.299805,7360.299805,7119.700195,7122.5,7122.5,747799600,2.377998047
FTSE100,03/10/2019,7122.5,7129,7004.399902,7077.600098,7077.600098,635551800,0.448999023
FTSE100,04/10/2019,7077.600098,7157.799805,7077.399902,7155.399902,7155.399902,588776100,-0.777998047
FTSE100,07/10/2019,7155.399902,7206.899902,7133,7197.899902,7197.899902,551391300,-0.425
FTSE100,08/10/2019,7197.899902,7223.899902,7143.200195,7143.200195,7143.200195,692866200,0.54699707
FTSE100,09/10/2019,7143.200195,7196.399902,7139.899902,7166.5,7166.5,582025200,-0.232998047
FTSE100,10/10/2019,7166.5,7212.899902,7130.5,7186.399902,7186.399902,700021400,-0.198999023
FTSE100,11/10/2019,7186.399902,7250.100098,7144.700195,7247.100098,7247.100098,1507692000,-0.607001953
FTSE100,14/10/2019,7247.100098,7251.799805,7194.200195,7213.5,7213.5,780579200,0.336000977
FTSE100,15/10/2019,7213.5,7242.399902,7176.700195,7211.600098,7211.600098,1123687400,0.018999023
FTSE100,16/10/2019,7211.600098,7217.600098,7149.799805,7168,7168,1000484300,0.436000977
FTSE100,17/10/2019,7168,7237.799805,7162,7182.299805,7182.299805,1126096700,-0.142998047
FTSE100,18/10/2019,7182.299805,7197.100098,7146.100098,7150.600098,7150.600098,869346100,0.31699707
FTSE100,21/10/2019,7150.600098,7197.5,7139.399902,7163.600098,7163.600098,853632700,-0.13
FTSE100,22/10/2019,7163.600098,7230.200195,7146.700195,7212.5,7212.5,800741400,-0.488999023
FTSE100,23/10/2019,7212.5,7265.899902,7194.100098,7260.700195,7260.700195,764933300,-0.482001953
FTSE100,24/10/2019,7260.700195,7338.899902,7255.5,7328.299805,7328.299805,733646100,-0.675996094
FTSE100,25/10/2019,7328.299805,7331.200195,7279.799805,7324.5,7324.5,580305100,0.037998047
FTSE100,28/10/2019,7324.5,7346.899902,7291.600098,7331.299805,7331.299805,676041800,-0.067998047
FTSE100,29/10/2019,7331.299805,7335.700195,7264.700195,7306.299805,7306.299805,710020700,0.25
FTSE100,30/10/2019,7306.299805,7334,7278.200195,7330.799805,7330.799805,672191900,-0.245
FTSE100,31/10/2019,7330.799805,7335.200195,7245.200195,7248.399902,7248.399902,847657500,0.823999023
FTSE100,01/11/2019,7248.399902,7307.200195,7248.399902,7302.399902,7302.399902,582078600,-0.54
FTSE100,04/11/2019,7302.399902,7392.700195,7302.399902,7369.700195,7369.700195,582661700,-0.67300293
FTSE100,05/11/2019,7369.700195,7402.799805,7369.600098,7388.100098,7388.100098,673186900,-0.183999023
FTSE100,06/11/2019,7388.100098,7398.799805,7363.600098,7396.700195,7396.700195,618514700,-0.086000977
FTSE100,07/11/2019,7396.700195,7431.899902,7396,7406.399902,7406.399902,668773400,-0.09699707
FTSE100,08/11/2019,7406.399902,7406.799805,7349.100098,7359.399902,7359.399902,551986100,0.47
FTSE100,11/11/2019,7359.399902,7359.399902,7258.5,7328.5,7328.5,828425100,0.308999023
FTSE100,12/11/2019,7328.5,7390,7328.200195,7365.399902,7365.399902,754644000,-0.368999023
FTSE100,13/11/2019,7365.399902,7365.399902,7301.700195,7351.200195,7351.200195,695720800,0.14199707
FTSE100,14/11/2019,7351.200195,7351.299805,7292.799805,7292.799805,7292.799805,675226500,0.584003906
FTSE100,15/11/2019,7292.799805,7335.600098,7243.200195,7302.899902,7302.899902,770473200,-0.101000977
FTSE100,18/11/2019,7302.899902,7335.399902,7293.399902,7307.700195,7307.700195,764459700,-0.04800293
FTSE100,19/11/2019,7307.700195,7404.5,7307.700195,7323.799805,7323.799805,605672300,-0.160996094
FTSE100,20/11/2019,7323.799805,7323.799805,7219.100098,7262.5,7262.5,814232500,0.612998047
FTSE100,21/11/2019,7262.5,7262.5,7197.299805,7238.600098,7238.600098,608185000,0.238999023
FTSE100,22/11/2019,7238.600098,7343.299805,7238.5,7326.799805,7326.799805,611242800,-0.88199707
FTSE100,25/11/2019,7326.799805,7401.799805,7326.799805,7396.299805,7396.299805,570982800,-0.695
FTSE100,26/11/2019,7396.299805,7421.299805,7385,7403.100098,7403.100098,1058651500,-0.06800293
FTSE100,27/11/2019,7403.100098,7446,7400.399902,7429.799805,7429.799805,626246700,-0.26699707
FTSE100,28/11/2019,7429.799805,7429.799805,7385.299805,7416.399902,7416.399902,605369500,0.133999023
FTSE100,29/11/2019,7416.399902,7421.399902,7346.5,7346.5,7346.5,627336500,0.698999023
FTSE100,02/12/2019,7346.5,7400.299805,7277,7285.899902,7285.899902,928558400,0.606000977
FTSE100,03/12/2019,7285.899902,7285.899902,7134.899902,7158.799805,7158.799805,824932200,1.271000977
FTSE100,04/12/2019,7158.799805,7190,7139.899902,7188.5,7188.5,688011100,-0.297001953
FTSE100,05/12/2019,7188.5,7194.799805,7131.200195,7137.899902,7137.899902,650618500,0.506000977
FTSE100,06/12/2019,7137.899902,7241.5,7137.899902,7239.700195,7239.700195,516373000,-1.01800293
FTSE100,09/12/2019,7239.700195,7255.700195,7217.799805,7233.899902,7233.899902,619399300,0.05800293
FTSE100,10/12/2019,7233.899902,7234.399902,7137.799805,7213.799805,7213.799805,703527300,0.201000977
FTSE100,11/12/2019,7213.799805,7250.700195,7195.5,7216.299805,7216.299805,820837400,-0.025
FTSE100,12/12/2019,7216.299805,7307.399902,7216.100098,7273.5,7273.5,727087300,-0.572001953
FTSE100,13/12/2019,7273.5,7429,7223.399902,7353.399902,7353.399902,1906667700,-0.798999023
FTSE100,16/12/2019,7353.399902,7552.700195,7353.200195,7519.100098,7519.100098,1045291600,-1.657001953
FTSE100,17/12/2019,7519.100098,7537.700195,7497.200195,7525.299805,7525.299805,1096514900,-0.06199707
FTSE100,18/12/2019,7525.299805,7557.100098,7515.200195,7540.799805,7540.799805,679287600,-0.155
FTSE100,19/12/2019,7540.799805,7575.899902,7526.100098,7573.799805,7573.799805,661933000,-0.33
FTSE100,20/12/2019,7573.799805,7599.5,7564.600098,7582.5,7582.5,1159724000,-0.087001953
FTSE100,23/12/2019,7582.5,7628.200195,7559.600098,7623.600098,7623.600098,539145700,-0.411000977
FTSE100,24/12/2019,7623.600098,7636.200195,7608.200195,7632.200195,7632.200195,185671600,-0.086000977
FTSE100,27/12/2019,7632.200195,7665.399902,7622.5,7644.899902,7644.899902,311117100,-0.12699707
FTSE100,30/12/2019,7644.899902,7644.899902,7587.100098,7587.100098,7587.100098,304247900,0.577998047
FTSE100,31/12/2019,7587.100098,7587.399902,7532.399902,7542.399902,7542.399902,212142200,0.447001953
FTSE100,02/01/2020,7542.399902,7624.799805,7542.399902,7604.299805,7604.299805,482206700,-0.618999023
FTSE100,03/01/2020,7604.299805,7626.399902,7551,7622.399902,7622.399902,475628900,-0.181000977
