Stockname,Date,Open,High,Low,Close,Adj Close,Volume,Volatility,R,Returns
FTSE100,12/06/2018,7737.399902,7762.799805,7701.299805,7703.799805,7703.799805,773837800,0.007953948,-0.00434256,-0.43425566
FTSE100,13/06/2018,7703.799805,7746.700195,7677.200195,7703.700195,7703.700195,852427100,0.009012049,-0.00001293,-0.001292998
FTSE100,14/06/2018,7703.700195,7793.5,7650.200195,7765.799805,7765.799805,1119081700,0.018558236,0.00806101,0.806101074
FTSE100,15/06/2018,7765.799805,7781,7633.899902,7633.899902,7633.899902,1711560200,0.019086023,-0.01698472,-1.698471585
FTSE100,18/06/2018,7633.899902,7645.5,7601.600098,7631.299805,7631.299805,664167900,0.005758475,-0.00034060,-0.034059878
FTSE100,19/06/2018,7631.299805,7631.299805,7548.799805,7603.899902,7603.899902,897872000,0.010869601,-0.00359046,-0.359046345
FTSE100,20/06/2018,7603.899902,7705.200195,7603.899902,7627.399902,7627.399902,844000100,0.01323419,0.00309052,0.309051938
FTSE100,21/06/2018,7627.399902,7670.799805,7548.100098,7556.399902,7556.399902,777562300,0.016124998,-0.00930855,-0.930854563
FTSE100,22/06/2018,7556.399902,7689.399902,7556.200195,7682.299805,7682.299805,716273100,0.0174743,0.01666136,1.666136052
FTSE100,25/06/2018,7682.299805,7682.299805,7508.299805,7509.799805,7509.799805,791358000,0.022909907,-0.02245421,-2.24542135
FTSE100,26/06/2018,7509.799805,7564.100098,7509.799805,7537.899902,7537.899902,1088107300,0.007204576,0.00374179,0.374179042
FTSE100,27/06/2018,7537.899902,7633.899902,7512,7621.700195,7621.700195,1643638600,0.0160971,0.01111719,1.111719366
FTSE100,28/06/2018,7621.700195,7632.200195,7576,7615.600098,7615.600098,790762300,0.007390809,-0.00080036,-0.080035909
FTSE100,29/06/2018,7615.600098,7706.600098,7615.600098,7636.899902,7636.899902,898931000,0.011878329,0.00279686,0.279686482
FTSE100,02/07/2018,7636.899902,7636.899902,7540.700195,7547.899902,7547.899902,778437000,0.012676707,-0.01165394,-1.16539435
FTSE100,03/07/2018,7547.899902,7632.100098,7545,7593.299805,7593.299805,1015952400,0.011477957,0.00601491,0.601490528
FTSE100,04/07/2018,7593.299805,7593.299805,7560.799805,7573.100098,7573.100098,574163100,0.004289275,-0.00266020,-0.266020143
FTSE100,05/07/2018,7573.100098,7624.799805,7572.700195,7603.200195,7603.200195,614456600,0.006856366,0.00397461,0.397460704
FTSE100,06/07/2018,7603.200195,7631.200195,7569.700195,7617.700195,7617.700195,663475300,0.00809167,0.00190709,0.19070917
FTSE100,09/07/2018,7617.700195,7697.5,7617.700195,7688,7688,676761100,0.010421088,0.00922848,0.922848146
FTSE100,10/07/2018,7688,7715.100098,7677.100098,7692,7692,701511200,0.004937576,0.00052029,0.052029136
FTSE100,11/07/2018,7692,7692,7578.200195,7592,7592,793208100,0.014905098,-0.01300052,-1.300052002
FTSE100,12/07/2018,7592,7663,7592,7651.299805,7651.299805,746183900,0.009308491,0.00781083,0.781082785
FTSE100,13/07/2018,7651.299805,7716.200195,7651.299805,7661.899902,7661.899902,574401200,0.008446498,0.00138540,0.13853982
FTSE100,16/07/2018,7661.899902,7667.700195,7565,7600.5,7600.5,591161000,0.013484379,-0.00801367,-0.801366538
FTSE100,17/07/2018,7600.5,7641.100098,7581.799805,7626.299805,7626.299805,724367500,0.007790972,0.00339449,0.339448786
FTSE100,18/07/2018,7626.299805,7685.700195,7625.799805,7676.299805,7676.299805,651377100,0.007824275,0.00655626,0.655625943
FTSE100,19/07/2018,7676.299805,7702.899902,7660,7684,7684,695398600,0.005584885,0.00100311,0.100311285
FTSE100,20/07/2018,7684,7705.799805,7631.700195,7678.799805,7678.799805,685061200,0.009662616,-0.00067676,-0.067675625
FTSE100,23/07/2018,7678.799805,7678.799805,7621.799805,7655.799805,7655.799805,573514400,0.007450723,-0.00299526,-0.299525975
FTSE100,24/07/2018,7655.799805,7740.600098,7648.600098,7709.100098,7709.100098,852532800,0.011956579,0.00696208,0.69620803
FTSE100,25/07/2018,7709.100098,7710.299805,7640.600098,7658.299805,7658.299805,677528100,0.009080925,-0.00658965,-0.658965279
FTSE100,26/07/2018,7658.299805,7684.700195,7640.899902,7663.200195,7663.200195,588851200,0.00571598,0.00063988,0.063987962
FTSE100,27/07/2018,7663.200195,7717.200195,7663.200195,7701.299805,7701.299805,765238000,0.007021953,0.00497176,0.497176232
FTSE100,30/07/2018,7701.299805,7718.100098,7659.899902,7700.899902,7700.899902,732990700,0.007569316,-0.00005193,-0.005192669
FTSE100,31/07/2018,7700.899902,7782.899902,7695.799805,7748.799805,7748.799805,915075400,0.011254307,0.00622004,0.622003968
FTSE100,01/08/2018,7748.799805,7751.100098,7634.700195,7652.899902,7652.899902,975009600,0.015131111,-0.01237610,-1.237609764
FTSE100,02/08/2018,7652.899902,7652.899902,7549.299805,7575.899902,7575.899902,1006803400,0.01362983,-0.01006155,-1.006154543
FTSE100,03/08/2018,7575.899902,7665.200195,7575.899902,7659.100098,7659.100098,649947700,0.011718487,0.01098222,1.098221955
FTSE100,06/08/2018,7659.100098,7681.899902,7636.600098,7663.799805,7663.799805,813731500,0.005914409,0.00061361,0.061361086
FTSE100,07/08/2018,7663.799805,7752.100098,7663.200195,7718.5,7718.5,675716300,0.011534111,0.00713748,0.713747702
FTSE100,08/08/2018,7718.5,7790.200195,7707.299805,7776.700195,7776.700195,604063500,0.010698652,0.00754035,0.754035046
FTSE100,09/08/2018,7776.700195,7776.799805,7714.5,7741.799805,7741.799805,565689200,0.008043243,-0.00448781,-0.448781477
FTSE100,10/08/2018,7741.799805,7741.799805,7657.700195,7667,7667,664153400,0.01092249,-0.00966181,-0.96618108
FTSE100,13/08/2018,7667,7667.299805,7614.5,7642.5,7642.5,595242100,0.006910183,-0.00319551,-0.319551324
FTSE100,14/08/2018,7642.5,7665.200195,7599.700195,7611.600098,7611.600098,763645300,0.008581832,-0.00404317,-0.404316676
FTSE100,15/08/2018,7611.600098,7632.100098,7477.100098,7497.899902,7497.899902,967014400,0.02051802,-0.01493775,-1.493775219
FTSE100,16/08/2018,7497.899902,7565.200195,7497.899902,7556.399902,7556.399902,771423800,0.008935842,0.00780218,0.780218471
FTSE100,17/08/2018,7556.399902,7577.700195,7514.299805,7558.600098,7558.600098,602739600,0.008401903,0.00029117,0.029116987
FTSE100,20/08/2018,7558.600098,7616.200195,7558.600098,7591.299805,7591.299805,559541000,0.007591582,0.00432616,0.432615915
FTSE100,21/08/2018,7591.299805,7601.700195,7557.299805,7565.700195,7565.700195,543548500,0.005857974,-0.00337223,-0.337223014
FTSE100,22/08/2018,7565.700195,7607.200195,7531.200195,7574.200195,7574.200195,611259200,0.010040775,0.00112349,0.112349152
FTSE100,23/08/2018,7574.200195,7602.100098,7560.899902,7563.200195,7563.200195,574932100,0.00543432,-0.00145230,-0.145229856
FTSE100,24/08/2018,7563.200195,7587.200195,7557.700195,7577.5,7577.5,507869800,0.003895706,0.00189071,0.189070825
FTSE100,28/08/2018,7577.5,7636.700195,7577.5,7617.200195,7617.200195,585715100,0.007782268,0.00523922,0.523922072
FTSE100,29/08/2018,7617.200195,7635.700195,7545.100098,7563.200195,7563.200195,688677800,0.011936284,-0.00708922,-0.708921895
FTSE100,30/08/2018,7563.200195,7563.200195,7497.5,7516,7516,623166000,0.008724775,-0.00624077,-0.624077028
FTSE100,31/08/2018,7516,7516.5,7428.700195,7432.399902,7432.399902,812932000,0.011749701,-0.01112295,-1.112295077
FTSE100,03/09/2018,7432.399902,7516.100098,7432.200195,7504.600098,7504.600098,455166900,0.011225461,0.00971425,0.971425071
FTSE100,04/09/2018,7504.600098,7535.100098,7437.700195,7457.899902,7457.899902,652803100,0.013010429,-0.00622288,-0.622287602
FTSE100,05/09/2018,7457.899902,7457.899902,7358,7383.299805,7383.299805,769494800,0.013485703,-0.01000283,-1.000282894
FTSE100,06/09/2018,7383.299805,7397.700195,7313.100098,7319,7319,723693100,0.011501894,-0.00870882,-0.870881675
FTSE100,07/09/2018,7319,7328.299805,7227.100098,7277.700195,7277.700195,863004900,0.013905676,-0.00564282,-0.564282074
FTSE100,10/09/2018,7277.700195,7307.899902,7256.5,7279.299805,7279.299805,696321800,0.007058322,0.00021980,0.021979608
FTSE100,11/09/2018,7279.299805,7280.5,7220.5,7273.5,7273.5,644115800,0.008275339,-0.00079675,-0.079675314
FTSE100,12/09/2018,7273.5,7325.299805,7250.799805,7313.399902,7313.399902,677165600,0.010222302,0.00548565,0.548565367
FTSE100,13/09/2018,7313.399902,7319.600098,7275.100098,7281.600098,7281.600098,660719700,0.006098123,-0.00434816,-0.434815605
FTSE100,14/09/2018,7281.600098,7323.799805,7281.600098,7304,7304,577288900,0.005778661,0.00307623,0.307623348
FTSE100,17/09/2018,7304,7318.799805,7267.799805,7302.100098,7302.100098,620997300,0.006992748,-0.00026012,-0.026011802
FTSE100,18/09/2018,7302.100098,7320.100098,7282,7300.200195,7300.200195,700366200,0.005218453,-0.00026019,-0.026018583
FTSE100,19/09/2018,7300.200195,7346.100098,7279.899902,7331.100098,7331.100098,762448100,0.009052461,0.00423275,0.423274735
FTSE100,20/09/2018,7331.100098,7368.399902,7324,7367.299805,7367.299805,864910500,0.006043946,0.00493783,0.493782741
FTSE100,21/09/2018,7367.299805,7495.299805,7367.299805,7490.200195,7490.200195,1504423700,0.017224869,0.01668188,1.668187711
FTSE100,24/09/2018,7490.200195,7491.299805,7450.5,7458.399902,7458.399902,689612600,0.005461177,-0.00424559,-0.424558652
FTSE100,25/09/2018,7458.399902,7515.899902,7455.200195,7507.600098,7507.600098,767955100,0.008108962,0.00659662,0.659661545
FTSE100,26/09/2018,7507.600098,7522.100098,7490.200195,7511.5,7511.5,672358800,0.004249842,0.00051946,0.051946054
FTSE100,27/09/2018,7511.5,7552,7490.899902,7545.399902,7545.399902,646428000,0.008123491,0.00451307,0.45130669
FTSE100,28/09/2018,7545.399902,7548.399902,7474.700195,7510.200195,7510.200195,915815000,0.009811597,-0.00466506,-0.466505519
FTSE100,01/10/2018,7510.200195,7526.200195,7466.700195,7495.700195,7495.700195,728276800,0.007937132,-0.00193071,-0.193070752
FTSE100,02/10/2018,7495.700195,7495.700195,7444.799805,7474.600098,7474.600098,817840400,0.006813773,-0.00281496,-0.28149601
FTSE100,03/10/2018,7474.600098,7524.100098,7474.600098,7510.299805,7510.299805,824628100,0.006600596,0.00477614,0.477613605
FTSE100,04/10/2018,7510.299805,7510.299805,7411.299805,7418.299805,7418.299805,801963200,0.01326955,-0.01224984,-1.224984387
FTSE100,05/10/2018,7418.299805,7421.100098,7318.5,7318.5,7318.5,743757800,0.013921918,-0.01345319,-1.345319111
FTSE100,08/10/2018,7318.5,7319.799805,7233.299805,7233.299805,7233.299805,675287300,0.011887642,-0.01164176,-1.164175651
FTSE100,09/10/2018,7233.299805,7247.600098,7184.299805,7237.600098,7237.600098,765996800,0.008772331,0.00059451,0.059451331
FTSE100,10/10/2018,7237.600098,7242.299805,7145.700195,7145.700195,7145.700195,1029488500,0.013428004,-0.01269757,-1.269756573
FTSE100,11/10/2018,7145.700195,7145.700195,6998,7006.899902,7006.899902,1172373200,0.020886411,-0.01942431,-1.942430961
FTSE100,12/10/2018,7006.899902,7074,6994.799805,6995.899902,6995.899902,876577500,0.011259103,-0.00156988,-0.156988114
FTSE100,15/10/2018,6995.899902,7038.200195,6961.299805,7029.200195,7029.200195,657640100,0.010986273,0.00475997,0.475997276
FTSE100,16/10/2018,7029.200195,7062.100098,6998.899902,7059.399902,7059.399902,766800500,0.008989492,0.00429632,0.429632194
FTSE100,17/10/2018,7059.399902,7089,7019.399902,7054.600098,7054.600098,685937100,0.009866557,-0.00067992,-0.067991672
FTSE100,18/10/2018,7054.600098,7078.799805,7026.700195,7027,7027,672072000,0.007387168,-0.00391235,-0.391235472
FTSE100,19/10/2018,7027,7070.399902,7012.600098,7049.799805,7049.799805,793925800,0.008208497,0.00324460,0.324460011
FTSE100,22/10/2018,7049.799805,7114.100098,7042.100098,7042.799805,7042.799805,784032400,0.010172309,-0.00099294,-0.0992936
FTSE100,23/10/2018,7042.799805,7042.799805,6928.700195,6955.200195,6955.200195,983305900,0.016333557,-0.01243818,-1.243817976
FTSE100,24/10/2018,6955.200195,7049.799805,6955.200195,6963,6963,778187100,0.013509611,0.00112144,0.112143501
FTSE100,25/10/2018,6963,7004.100098,6886,7004.100098,7004.100098,831568200,0.017005341,0.00590264,0.590264225
FTSE100,26/10/2018,7004.100098,7004.200195,6851.600098,6939.600098,6939.600098,779028300,0.022027781,-0.00920889,-0.920889181
FTSE100,29/10/2018,6939.600098,7085.899902,6939.600098,7026.299805,7026.299805,780563900,0.02086273,0.01249347,1.249347308
FTSE100,30/10/2018,7026.299805,7060.100098,6983.700195,7035.899902,7035.899902,751498500,0.010880339,0.00136631,0.136630905
FTSE100,31/10/2018,7035.899902,7161.5,7035.899902,7128.100098,7128.100098,895391200,0.017693856,0.01310425,1.310425067
FTSE100,01/11/2018,7128.100098,7165.600098,7085.700195,7114.700195,7114.700195,1024684600,0.011213116,-0.00187987,-0.187987021
FTSE100,02/11/2018,7114.700195,7196.399902,7094.100098,7094.100098,7094.100098,800219300,0.014317421,-0.00289543,-0.289542728
FTSE100,05/11/2018,7094.100098,7140.399902,7077.399902,7103.799805,7103.799805,553382600,0.008862189,0.00136729,0.13672921
FTSE100,06/11/2018,7103.799805,7117.5,7027.5,7040.700195,7040.700195,646543100,0.012725516,-0.00888252,-0.888251524
FTSE100,07/11/2018,7040.700195,7136.799805,7040.700195,7117.299805,7117.299805,678581300,0.013556845,0.01087954,1.087954435
FTSE100,08/11/2018,7117.299805,7171.700195,7115,7140.700195,7140.700195,676867200,0.007937521,0.00328782,0.32878185
FTSE100,09/11/2018,7140.700195,7140.700195,7070.799805,7105.299805,7105.299805,652724100,0.009837238,-0.00495755,-0.495755165
FTSE100,12/11/2018,7105.299805,7186.299805,7053.100098,7053.100098,7053.100098,708713400,0.018709158,-0.00734659,-0.734658754
FTSE100,13/11/2018,7053.100098,7104,7016.600098,7053.799805,7053.799805,1048825300,0.012379221,0.00009921,0.00992056
FTSE100,14/11/2018,7053.799805,7113.600098,6979.700195,7033.799805,7033.799805,925587100,0.019002495,-0.00283535,-0.283535124
FTSE100,15/11/2018,7033.799805,7081.899902,6979.600098,7038,7038,1257540400,0.014550597,0.00059714,0.059714452
FTSE100,16/11/2018,7038,7092.399902,6969,7013.899902,7013.899902,1010040200,0.017552032,-0.00342428,-0.342428218
FTSE100,19/11/2018,7013.899902,7070.5,6997.799805,7000.899902,7000.899902,776442400,0.010335413,-0.00185346,-0.185346244
FTSE100,20/11/2018,7000.899902,7010.100098,6904.200195,6947.899902,6947.899902,826183700,0.01522203,-0.00757046,-0.757045533
FTSE100,21/11/2018,6947.899902,7058.600098,6947.899902,7050.200195,7050.200195,841306700,0.015807304,0.01472392,1.472391578
FTSE100,22/11/2018,7050.200195,7050.399902,6945,6960.299805,6960.299805,763217400,0.015062363,-0.01275147,-1.275146627
FTSE100,23/11/2018,6960.299805,6987.5,6912.299805,6952.899902,6952.899902,686823000,0.010820433,-0.00106316,-0.106315866
FTSE100,26/11/2018,6952.899902,7051,6952.899902,7036,7036,802145500,0.014010626,0.01195186,1.195186169
FTSE100,27/11/2018,7036,7043.700195,6984,7016.899902,7016.899902,829960500,0.008511809,-0.00271462,-0.27146245
FTSE100,28/11/2018,7016.899902,7057,6987.299805,7004.5,7004.5,800840600,0.009925844,-0.00176715,-0.17671482
FTSE100,29/11/2018,7004.5,7078.399902,7004.5,7039,7039,777115000,0.01049508,0.00492541,0.49254051
FTSE100,30/11/2018,7039,7042.100098,6965.600098,6980.200195,6980.200195,1189062500,0.010922672,-0.00835343,-0.83534316
FTSE100,03/12/2018,6980.200195,7145.5,6980.200195,7062.399902,7062.399902,864783000,0.02340519,0.01177612,1.177612457
FTSE100,04/12/2018,7062.399902,7095,7002.700195,7022.799805,7022.799805,822570700,0.013094494,-0.00560717,-0.560717285
FTSE100,05/12/2018,7022.799805,7028.700195,6921.799805,6921.799805,6921.799805,789059300,0.015325971,-0.01438173,-1.438172848
FTSE100,06/12/2018,6921.799805,6921.799805,6673.600098,6704.100098,6704.100098,1029779500,0.036516364,-0.03145132,-3.145131514
FTSE100,07/12/2018,6704.100098,6868.299805,6704.100098,6778.100098,6778.100098,819982500,0.0241973,0.01103802,1.103802135
FTSE100,10/12/2018,6778.100098,6815.799805,6719.200195,6721.5,6721.5,864359000,0.014274289,-0.00835044,-0.835043702
FTSE100,11/12/2018,6721.5,6857.600098,6721.5,6806.899902,6806.899902,841263500,0.020046197,0.01270548,1.27054827
FTSE100,12/12/2018,6806.899902,6902.200195,6806.899902,6880.200195,6880.200195,1063865300,0.01390344,0.01076853,1.076852812
FTSE100,13/12/2018,6880.200195,6908.5,6849,6877.5,6877.5,735372600,0.008649881,-0.00039246,-0.039245878
FTSE100,14/12/2018,6877.5,6877.5,6788.700195,6845.200195,6845.200195,714141000,0.01299572,-0.00469645,-0.469644566
FTSE100,17/12/2018,6845.200195,6845.200195,6761.399902,6773.200195,6773.200195,734851100,0.01231775,-0.01051832,-1.051831911
FTSE100,18/12/2018,6773.200195,6773.200195,6701.600098,6701.600098,6701.600098,855040800,0.010627359,-0.01057109,-1.057108825
FTSE100,19/12/2018,6701.600098,6785.200195,6698.200195,6765.899902,6765.899902,754065600,0.012904936,0.00959469,0.959469426
FTSE100,20/12/2018,6765.899902,6765.899902,6646.5,6711.899902,6711.899902,903273100,0.017804876,-0.00798120,-0.798119996
FTSE100,21/12/2018,6711.899902,6733,6653.700195,6721.200195,6721.200195,1596669300,0.011847689,0.00138564,0.138564239
FTSE100,24/12/2018,6721.200195,6721.200195,6661,6686,6686,192808000,0.008997116,-0.00523719,-0.523718889
FTSE100,27/12/2018,6686,6728.5,6536.5,6584.700195,6584.700195,590127000,0.028950382,-0.01515103,-1.515103276
FTSE100,28/12/2018,6584.700195,6742.5,6584.700195,6734,6734,499812000,0.02368197,0.02267374,2.267374377
FTSE100,31/12/2018,6734,6752.5,6718.299805,6728.100098,6728.100098,225303900,0.005077689,-0.00087614,-0.087613632
FTSE100,02/01/2019,6728.100098,6753.299805,6599.5,6734.200195,6734.200195,614252000,0.023037357,0.00090666,0.090665967
FTSE100,03/01/2019,6734.200195,6753.100098,6685.100098,6692.700195,6692.700195,674099100,0.010120489,-0.00616257,-0.616257296
FTSE100,04/01/2019,6692.700195,6850.399902,6692.5,6837.399902,6837.399902,639136700,0.023319534,0.02162053,2.162052726
FTSE100,07/01/2019,6837.399902,6874.100098,6778,6810.899902,6810.899902,736559900,0.014078667,-0.00387574,-0.38757423
FTSE100,08/01/2019,6810.899902,6901.5,6804.899902,6861.600098,6861.600098,651977000,0.014095853,0.00744398,0.744397902
FTSE100,09/01/2019,6861.600098,6938.299805,6861.600098,6906.600098,6906.600098,860684900,0.011116095,0.00655824,0.655823705
FTSE100,10/01/2019,6906.600098,6948.200195,6860.799805,6942.899902,6942.899902,611434300,0.012658637,0.00525581,0.525581378
FTSE100,11/01/2019,6942.899902,7001.899902,6902.700195,6918.200195,6918.200195,680478600,0.014268859,-0.00355755,-0.355754906
FTSE100,14/01/2019,6918.200195,6918.200195,6841.700195,6855,6855,683449700,0.011119381,-0.00913535,-0.913535215
FTSE100,15/01/2019,6855,6910.5,6849.600098,6895,6895,687341200,0.008851723,0.00583516,0.583515682
FTSE100,16/01/2019,6895,6912.399902,6848.600098,6862.700195,6862.700195,787626400,0.00927262,-0.00468453,-0.468452574
FTSE100,17/01/2019,6862.700195,6862.700195,6799,6834.899902,6834.899902,582654200,0.009325436,-0.00405093,-0.405092634
FTSE100,18/01/2019,6834.899902,6984.399902,6834.899902,6968.299805,6968.299805,795742900,0.021637251,0.01951746,1.951746257
FTSE100,21/01/2019,6968.299805,6987.899902,6954.5,6970.600098,6970.600098,474827100,0.004791136,0.00033011,0.033010821
FTSE100,22/01/2019,6970.600098,6970.600098,6880.700195,6901.399902,6901.399902,565967800,0.012980899,-0.00992744,-0.992743738
FTSE100,23/01/2019,6901.399902,6901.600098,6834.299805,6842.899902,6842.899902,646039700,0.009799261,-0.00847654,-0.847654111
FTSE100,24/01/2019,6842.899902,6854.600098,6802,6819,6819,599978600,0.007703287,-0.00349266,-0.349265696
FTSE100,25/01/2019,6819,6858.200195,6806.799805,6809.200195,6809.200195,727497200,0.007522961,-0.00143713,-0.143713228
FTSE100,28/01/2019,6809.200195,6812.5,6734,6747.100098,6747.100098,648213700,0.011589839,-0.00912003,-0.912002808
FTSE100,29/01/2019,6747.100098,6860.299805,6747.100098,6833.899902,6833.899902,697035900,0.016638347,0.01286476,1.286475712
FTSE100,30/01/2019,6833.899902,6967.700195,6833.899902,6941.600098,6941.600098,748772100,0.019389706,0.01575970,1.575969762
FTSE100,31/01/2019,6941.600098,6994.899902,6941.100098,6968.899902,6968.899902,866316300,0.007721021,0.00393278,0.393278259
FTSE100,01/02/2019,6968.899902,7024.5,6968.899902,7020.200195,7020.200195,630712300,0.007946659,0.00736132,0.736131868
FTSE100,04/02/2019,7020.200195,7046.600098,7002.399902,7034.100098,7034.100098,611990600,0.006292311,0.00197999,0.19799867
FTSE100,05/02/2019,7034.100098,7180.700195,7033.600098,7177.399902,7177.399902,662979300,0.020698219,0.02037216,2.037215877
FTSE100,06/02/2019,7177.399902,7184.200195,7146.700195,7173.100098,7173.100098,599487700,0.005233458,-0.00059908,-0.059907544
FTSE100,07/02/2019,7173.100098,7187.5,7093.600098,7093.600098,7093.600098,649638500,0.013150423,-0.01108307,-1.108307411
FTSE100,08/02/2019,7093.600098,7115.799805,7064.899902,7071.200195,7071.200195,532300500,0.007178788,-0.00315776,-0.315776231
FTSE100,11/02/2019,7071.200195,7149.200195,7071.200195,7129.100098,7129.100098,548318300,0.010970265,0.00818813,0.818812951
FTSE100,12/02/2019,7129.100098,7168.600098,7121.700195,7133.100098,7133.100098,526735100,0.006563903,0.00056108,0.056108063
FTSE100,13/02/2019,7133.100098,7205.100098,7133.100098,7190.799805,7190.799805,561646800,0.010043186,0.00808901,0.808900845
FTSE100,14/02/2019,7190.799805,7232.799805,7183,7197,7197,519107200,0.006909086,0.00086224,0.086223997
FTSE100,15/02/2019,7197,7261.600098,7185.200195,7236.700195,7236.700195,688422300,0.010576822,0.00551621,0.551621439
FTSE100,18/02/2019,7236.700195,7242.100098,7209.700195,7219.5,7219.5,440062500,0.004483865,-0.00237680,-0.237680083
FTSE100,19/02/2019,7219.5,7219.5,7162.799805,7179.200195,7179.200195,624124300,0.00788476,-0.00558208,-0.558207701
FTSE100,20/02/2019,7179.200195,7234.200195,7178,7228.600098,7228.600098,861254900,0.007799015,0.00688098,0.688097583
FTSE100,21/02/2019,7228.600098,7228.799805,7141.899902,7167.399902,7167.399902,798796000,0.012094187,-0.00846640,-0.84663967
FTSE100,22/02/2019,7167.399902,7220.5,7162.399902,7178.600098,7178.600098,646718000,0.008079096,0.00156266,0.156265817
FTSE100,25/02/2019,7178.600098,7210.700195,7158.200195,7183.700195,7183.700195,644937500,0.007307481,0.00071046,0.071045844
FTSE100,26/02/2019,7183.700195,7183.799805,7091.600098,7151.100098,7151.100098,865719700,0.012917465,-0.00453806,-0.45380648
FTSE100,27/02/2019,7151.100098,7151.100098,7082.600098,7107.200195,7107.200195,870721000,0.009625119,-0.00613890,-0.613890204
FTSE100,28/02/2019,7107.200195,7107.200195,7041,7074.700195,7074.700195,979616900,0.009358177,-0.00457283,-0.457282743
FTSE100,01/03/2019,7074.700195,7129.700195,7074.700195,7106.700195,7106.700195,700825200,0.007744118,0.00452316,0.452315987
FTSE100,04/03/2019,7106.700195,7166.200195,7106.700195,7134.399902,7134.399902,634698800,0.008337527,0.00389769,0.389768898
FTSE100,05/03/2019,7134.399902,7191.700195,7127.200195,7183.399902,7183.399902,795291200,0.009009133,0.00686813,0.686813196
FTSE100,06/03/2019,7183.399902,7211.799805,7170.299805,7196,7196,791979200,0.005771079,0.00175406,0.175405771
FTSE100,07/03/2019,7196,7196,7126.600098,7157.600098,7157.600098,691317400,0.00969104,-0.00533628,-0.533628432
FTSE100,08/03/2019,7157.600098,7157.600098,7077.899902,7104.299805,7104.299805,622101900,0.011197503,-0.00744667,-0.744667099
FTSE100,11/03/2019,7104.299805,7181.600098,7104.299805,7130.600098,7130.600098,674285200,0.010822006,0.00370202,0.370202465
FTSE100,12/03/2019,7130.600098,7166.600098,7083.200195,7151.200195,7151.200195,752033900,0.011705547,0.00288897,0.288897101
FTSE100,13/03/2019,7151.200195,7181.899902,7128.700195,7159.200195,7159.200195,744627600,0.007435041,0.00111869,0.111869334
FTSE100,14/03/2019,7159.200195,7215.5,7148.100098,7185.399902,7185.399902,791259700,0.009384889,0.00365959,0.365958575
FTSE100,15/03/2019,7185.399902,7243.799805,7185.399902,7228.299805,7228.299805,1335709200,0.008094728,0.00597043,0.597042664
FTSE100,18/03/2019,7228.299805,7299.200195,7228.200195,7299.200195,7299.200195,642988100,0.00977471,0.00980872,0.980872292
FTSE100,19/03/2019,7299.200195,7350.100098,7294.5,7324,7324,598904100,0.007593292,0.00339761,0.339760581
FTSE100,20/03/2019,7324,7341.600098,7291,7291,7291,748851100,0.006916105,-0.00450573,-0.450573457
FTSE100,21/03/2019,7291,7370.600098,7290.600098,7355.299805,7355.299805,709429100,0.010913267,0.00881907,0.881906529
FTSE100,22/03/2019,7355.299805,7356.399902,7192.799805,7207.600098,7207.600098,694767600,0.022490171,-0.02008072,-2.008071879
FTSE100,25/03/2019,7207.600098,7208.100098,7146.799805,7177.600098,7177.600098,586169600,0.00854073,-0.00416227,-0.41622731
FTSE100,26/03/2019,7177.600098,7221,7169.399902,7196.299805,7196.299805,629605500,0.007171492,0.00260529,0.260528683
FTSE100,27/03/2019,7196.299805,7222.600098,7160.100098,7194.200195,7194.200195,678742500,0.008691051,-0.00029176,-0.029176244
FTSE100,28/03/2019,7194.200195,7265.5,7190.899902,7234.299805,7234.299805,568044400,0.010320794,0.00557388,0.55738802
FTSE100,29/03/2019,7234.299805,7287.700195,7223.299805,7279.200195,7279.200195,794400900,0.008876137,0.00620660,0.62065979
FTSE100,01/04/2019,7279.200195,7352.200195,7279.200195,7317.399902,7317.399902,697005200,0.009978622,0.00524779,0.524778904
FTSE100,02/04/2019,7317.399902,7403.600098,7316.799805,7391.100098,7391.100098,720842000,0.011793334,0.01007191,1.007191038
FTSE100,03/04/2019,7391.100098,7418.299805,7380.899902,7418.299805,7418.299805,880770400,0.005054325,0.00368006,0.368006205
FTSE100,04/04/2019,7418.299805,7418.399902,7367.399902,7401.899902,7401.899902,675670900,0.006898538,-0.00221074,-0.221073608
FTSE100,05/04/2019,7401.899902,7461.399902,7400.799805,7446.899902,7446.899902,679960600,0.008154975,0.00607952,0.60795202
FTSE100,08/04/2019,7446.899902,7459.899902,7420.399902,7451.899902,7451.899902,571379100,0.005309045,0.00067142,0.067142033
FTSE100,09/04/2019,7451.899902,7477.600098,7413.299805,7425.600098,7425.600098,652297100,0.00863624,-0.00352927,-0.3529275
FTSE100,10/04/2019,7425.600098,7441.399902,7409.399902,7421.899902,7421.899902,569746800,0.004309539,-0.00049830,-0.049830262
FTSE100,11/04/2019,7421.899902,7441.899902,7383.5,7418,7418,629602900,0.007878398,-0.00052546,-0.052545872
FTSE100,12/04/2019,7418,7454.799805,7415,7437.100098,7437.100098,696895600,0.005353118,0.00257483,0.257483122
FTSE100,15/04/2019,7437.100098,7447.100098,7420.299805,7436.899902,7436.899902,511603500,0.003605247,-0.00002692,-0.002691856
FTSE100,16/04/2019,7436.899902,7485.899902,7436.899902,7469.899902,7469.899902,623807300,0.006567156,0.00443733,0.443733282
