Stockname,Date,Open
DAX,09/11/2021,36404.53125
DAX,10/11/2021,36299.25
DAX,11/11/2021,36038.78125
DAX,12/11/2021,35963.78125
DAX,15/11/2021,36128.82813
DAX,16/11/2021,36076.17969
DAX,17/11/2021,36159.69922
DAX,18/11/2021,35901.69141
DAX,19/11/2021,35879.08984
DAX,22/11/2021,35631.41016
DAX,23/11/2021,35619.92188
DAX,24/11/2021,35752.30859
DAX,26/11/2021,35366.69141
DAX,29/11/2021,35017.71094
DAX,30/11/2021,35056.98828
DAX,01/12/2021,34678.94141
DAX,02/12/2021,34076.25
DAX,03/12/2021,34692.78125
DAX,06/12/2021,34633.42969
DAX,07/12/2021,35423.98828
DAX,08/12/2021,35716.85156
DAX,09/12/2021,35722.26172
DAX,10/12/2021,35830.55078
DAX,13/12/2021,35958.92969
DAX,14/12/2021,35605.73047
DAX,15/12/2021,35549.35156
DAX,16/12/2021,36036.28125
DAX,17/12/2021,35800.10938
DAX,20/12/2021,35222.12109
DAX,21/12/2021,35069.5
DAX,22/12/2021,35491.71094
DAX,23/12/2021,35782.42188
DAX,27/12/2021,35954.48047
DAX,28/12/2021,36302.98828
DAX,29/12/2021,36421.14063
DAX,30/12/2021,36522.48047
DAX,31/12/2021,36385.85156
DOWJONES,02/01/2018,24809.34961
DOWJONES,03/01/2018,24850.44922
DOWJONES,04/01/2018,24964.85938
DOWJONES,05/01/2018,25114.91992
DOWJONES,08/01/2018,25308.40039
DOWJONES,09/01/2018,25312.05078
DOWJONES,10/01/2018,25348.13086
DOWJONES,11/01/2018,25398.59961
DOWJONES,12/01/2018,25638.39063
DOWJONES,16/01/2018,25987.61914
DOWJONES,17/01/2018,25910.7793
DOWJONES,18/01/2018,26149.55078
DOWJONES,19/01/2018,25987.34961
DOWJONES,22/01/2018,26025.32031
DOWJONES,23/01/2018,26214.86914
DOWJONES,24/01/2018,26282.07031
DOWJONES,25/01/2018,26313.06055
DOWJONES,26/01/2018,26466.74023
DOWJONES,29/01/2018,26584.2793
DOWJONES,30/01/2018,26198.44922
DOWJONES,31/01/2018,26268.16992
DOWJONES,01/02/2018,26083.03906
DOWJONES,02/02/2018,26061.78906
DOWJONES,05/02/2018,25337.86914
DOWJONES,06/02/2018,24085.16992
DOWJONES,07/02/2018,24892.86914
DOWJONES,08/02/2018,24902.30078
DOWJONES,09/02/2018,23992.66992
DOWJONES,12/02/2018,24337.75977
DOWJONES,13/02/2018,24540.33008
DOWJONES,14/02/2018,24535.82031
DOWJONES,15/02/2018,25047.82031
DOWJONES,16/02/2018,25165.93945
DOWJONES,20/02/2018,25124.91016
DOWJONES,21/02/2018,24988.06055
DOWJONES,22/02/2018,24855.41016
DOWJONES,23/02/2018,25050.50977
DOWJONES,26/02/2018,25403.34961
DOWJONES,27/02/2018,25735.7793
DOWJONES,28/02/2018,25485.15039
DOWJONES,01/03/2018,25024.03906
DOWJONES,02/03/2018,24394.91016
DOWJONES,05/03/2018,24471.31055
DOWJONES,06/03/2018,24965.89063
DOWJONES,07/03/2018,24758.15039
DOWJONES,08/03/2018,24853.41016
DOWJONES,09/03/2018,25004.89063
DOWJONES,12/03/2018,25372.43945
DOWJONES,13/03/2018,25257.75
DOWJONES,14/03/2018,25086.9707
DOWJONES,15/03/2018,24837.28906
DOWJONES,16/03/2018,24877.33984
DOWJONES,19/03/2018,24893.68945
DOWJONES,20/03/2018,24650.64063
DOWJONES,21/03/2018,24723.49023
DOWJONES,22/03/2018,24526.00977
DOWJONES,23/03/2018,23995.17969
DOWJONES,26/03/2018,23825.74023
DOWJONES,27/03/2018,24276.61914
DOWJONES,28/03/2018,23883.08008
DOWJONES,29/03/2018,23949.17969
DOWJONES,02/04/2018,24076.59961
DOWJONES,03/04/2018,23698.33008
DOWJONES,04/04/2018,23654.15039
DOWJONES,05/04/2018,24313.91016
DOWJONES,06/04/2018,24373.59961
DOWJONES,09/04/2018,24037.51953
DOWJONES,10/04/2018,24198.94922
DOWJONES,11/04/2018,24274.18945
DOWJONES,12/04/2018,24302.82031
DOWJONES,13/04/2018,24582.82031
DOWJONES,16/04/2018,24483.15039
DOWJONES,17/04/2018,24681.78906
DOWJONES,18/04/2018,24820.84961
DOWJONES,19/04/2018,24711.30078
DOWJONES,20/04/2018,24657.39063
DOWJONES,23/04/2018,24488.07031
DOWJONES,24/04/2018,24579.93945
DOWJONES,25/04/2018,24070.19922
DOWJONES,26/04/2018,24128.7207
DOWJONES,27/04/2018,24342.14063
DOWJONES,30/04/2018,24410.41016
DOWJONES,01/05/2018,24117.28906
DOWJONES,02/05/2018,24097.63086
DOWJONES,03/05/2018,23836.23047
DOWJONES,04/05/2018,23865.2207
DOWJONES,07/05/2018,24317.66016
DOWJONES,08/05/2018,24341.34961
DOWJONES,09/05/2018,24399.17969
DOWJONES,10/05/2018,24591.66016
DOWJONES,11/05/2018,24758.64063
DOWJONES,14/05/2018,24879.36914
DOWJONES,15/05/2018,24809.55078
DOWJONES,16/05/2018,24722.32031
DOWJONES,17/05/2018,24752.40039
DOWJONES,18/05/2018,24707.7207
DOWJONES,21/05/2018,24883.06055
DOWJONES,22/05/2018,25047.55078
DOWJONES,23/05/2018,24757.71094
DOWJONES,24/05/2018,24877.35938
DOWJONES,25/05/2018,24781.28906
DOWJONES,29/05/2018,24606.58984
DOWJONES,30/05/2018,24467.83008
DOWJONES,31/05/2018,24620.78906
DOWJONES,01/06/2018,24542.08984
DOWJONES,04/06/2018,24727.55078
DOWJONES,05/06/2018,24820.11914
DOWJONES,06/06/2018,24854.14063
DOWJONES,07/06/2018,25192.14063
DOWJONES,08/06/2018,25209.28906
DOWJONES,11/06/2018,25336.66992
DOWJONES,12/06/2018,25346.82031
DOWJONES,13/06/2018,25328.65039
DOWJONES,14/06/2018,25254.65039
DOWJONES,15/06/2018,25116.71094
DOWJONES,18/06/2018,24944.2793
DOWJONES,19/06/2018,24763.58984
DOWJONES,20/06/2018,24771.16992
DOWJONES,21/06/2018,24639.21094
DOWJONES,22/06/2018,24526.9707
DOWJONES,25/06/2018,24463.73047
DOWJONES,26/06/2018,24281.89063
DOWJONES,27/06/2018,24303.10938
DOWJONES,28/06/2018,24064.18945
DOWJONES,29/06/2018,24323.92969
DOWJONES,02/07/2018,24161.5293
DOWJONES,03/07/2018,24359.39063
DOWJONES,05/07/2018,24285.82031
DOWJONES,06/07/2018,24352.4707
DOWJONES,09/07/2018,24519.19922
DOWJONES,10/07/2018,24806.9707
DOWJONES,11/07/2018,24789.48047
DOWJONES,12/07/2018,24802.90039
DOWJONES,13/07/2018,24926.07031
DOWJONES,16/07/2018,25025.58008
DOWJONES,17/07/2018,25033.91992
DOWJONES,18/07/2018,25133.78906
DOWJONES,19/07/2018,25139.15039
DOWJONES,20/07/2018,25041.14063
DOWJONES,23/07/2018,25036.90039
DOWJONES,24/07/2018,25092.42969
DOWJONES,25/07/2018,25183.69922
DOWJONES,26/07/2018,25468.55078
DOWJONES,27/07/2018,25520.51953
DOWJONES,30/07/2018,25439.32031
DOWJONES,31/07/2018,25345.21094
DOWJONES,01/08/2018,25461.63086
DOWJONES,02/08/2018,25256.44922
DOWJONES,03/08/2018,25360.36914
DOWJONES,06/08/2018,25437.42969
DOWJONES,07/08/2018,25551.65039
DOWJONES,08/08/2018,25615.7207
DOWJONES,09/08/2018,25589.78906
DOWJONES,10/08/2018,25401.18945
DOWJONES,13/08/2018,25327.18945
DOWJONES,14/08/2018,25215.68945
DOWJONES,15/08/2018,25235.36914
DOWJONES,16/08/2018,25294.9707
DOWJONES,17/08/2018,25550.80078
DOWJONES,20/08/2018,25727.69922
DOWJONES,21/08/2018,25786.99023
DOWJONES,22/08/2018,25825.06055
DOWJONES,23/08/2018,25714.85938
DOWJONES,24/08/2018,25688.58008
DOWJONES,27/08/2018,25882.71094
DOWJONES,28/08/2018,26092.69922
DOWJONES,29/08/2018,26082.5293
DOWJONES,30/08/2018,26099.00977
DOWJONES,31/08/2018,25964.84961
DOWJONES,04/09/2018,25916.07031
DOWJONES,05/09/2018,25919.83984
DOWJONES,06/09/2018,25973.01953
DOWJONES,07/09/2018,25951.01953
DOWJONES,10/09/2018,25991.91016
DOWJONES,11/09/2018,25841.14063
DOWJONES,12/09/2018,25989.07031
DOWJONES,13/09/2018,26083.93945
DOWJONES,14/09/2018,26169.56055
DOWJONES,17/09/2018,26151.66016
DOWJONES,18/09/2018,26076.21094
DOWJONES,19/09/2018,26287.83984
DOWJONES,20/09/2018,26519.39063
DOWJONES,21/09/2018,26726.25
DOWJONES,24/09/2018,26705.25
DOWJONES,25/09/2018,26601.58008
DOWJONES,26/09/2018,26536.85938
DOWJONES,27/09/2018,26418.26953
DOWJONES,28/09/2018,26407.66016
DOWJONES,01/10/2018,26598.35938
DOWJONES,02/10/2018,26648.91016
DOWJONES,03/10/2018,26833.4707
DOWJONES,04/10/2018,26784.08008
DOWJONES,05/10/2018,26632.76953
DOWJONES,08/10/2018,26399.44922
DOWJONES,09/10/2018,26469.18945
DOWJONES,10/10/2018,26441.73047
DOWJONES,11/10/2018,25518.39063
DOWJONES,12/10/2018,25407.63086
DOWJONES,15/10/2018,25332.46094
DOWJONES,16/10/2018,25351.5293
DOWJONES,17/10/2018,25705.86914
DOWJONES,18/10/2018,25645.56055
DOWJONES,19/10/2018,25421.08984
DOWJONES,22/10/2018,25492.14063
DOWJONES,23/10/2018,25038.46094
DOWJONES,24/10/2018,25172.88086
DOWJONES,25/10/2018,24736.53906
DOWJONES,26/10/2018,24770.25
DOWJONES,29/10/2018,24818.98047
DOWJONES,30/10/2018,24482.03906
DOWJONES,31/10/2018,25008.82031
DOWJONES,01/11/2018,25142.08008
DOWJONES,02/11/2018,25443.59961
DOWJONES,05/11/2018,25261.4707
DOWJONES,06/11/2018,25452.83008
DOWJONES,07/11/2018,25788.46094
DOWJONES,08/11/2018,26139.58984
DOWJONES,09/11/2018,26149.10938
DOWJONES,12/11/2018,25959.33008
DOWJONES,13/11/2018,25321.21094
DOWJONES,14/11/2018,25388.08008
DOWJONES,15/11/2018,25061.48047
DOWJONES,16/11/2018,25242.34961
DOWJONES,19/11/2018,25392.60938
DOWJONES,20/11/2018,24618.67969
DOWJONES,21/11/2018,24541.65039
DOWJONES,23/11/2018,24336.40039
DOWJONES,26/11/2018,24364.13086
DOWJONES,27/11/2018,24557.01953
DOWJONES,28/11/2018,24832.83984
DOWJONES,29/11/2018,25343.65039
DOWJONES,30/11/2018,25307.14063
DOWJONES,03/12/2018,25779.57031
DOWJONES,04/12/2018,25752.56055
DOWJONES,06/12/2018,24737.41992
DOWJONES,07/12/2018,24918.82031
DOWJONES,10/12/2018,24360.94922
DOWJONES,11/12/2018,24719.91016
DOWJONES,12/12/2018,24509.08984
DOWJONES,13/12/2018,24575.85938
DOWJONES,14/12/2018,24408.03906
DOWJONES,17/12/2018,23986.83008
DOWJONES,18/12/2018,23769.13086
DOWJONES,19/12/2018,23693.33008
DOWJONES,20/12/2018,23224.11914
DOWJONES,21/12/2018,22871.74023
DOWJONES,24/12/2018,22317.2793
DOWJONES,26/12/2018,21857.73047
DOWJONES,27/12/2018,22629.06055
DOWJONES,28/12/2018,23213.60938
DOWJONES,31/12/2018,23153.93945
DOWJONES,02/01/2019,23058.60938
DOWJONES,03/01/2019,23176.39063
DOWJONES,04/01/2019,22894.91992
DOWJONES,07/01/2019,23474.25977
DOWJONES,08/01/2019,23680.32031
DOWJONES,09/01/2019,23844.26953
DOWJONES,10/01/2019,23811.10938
DOWJONES,11/01/2019,23940.00977
DOWJONES,14/01/2019,23880.5293
DOWJONES,15/01/2019,23914.10938
DOWJONES,16/01/2019,24139.91016
DOWJONES,17/01/2019,24147.08984
DOWJONES,18/01/2019,24534.18945
DOWJONES,22/01/2019,24607.75977
DOWJONES,23/01/2019,24577.25
DOWJONES,24/01/2019,24579.96094
DOWJONES,25/01/2019,24687.21094
DOWJONES,28/01/2019,24596.98047
DOWJONES,29/01/2019,24519.61914
DOWJONES,30/01/2019,24826.51953
DOWJONES,31/01/2019,24954.48047
DOWJONES,01/02/2019,25025.31055
DOWJONES,04/02/2019,25062.11914
DOWJONES,05/02/2019,25287.92969
DOWJONES,06/02/2019,25371.57031
DOWJONES,07/02/2019,25265.81055
DOWJONES,08/02/2019,25042.35938
DOWJONES,11/02/2019,25142.81055
DOWJONES,12/02/2019,25152.0293
DOWJONES,13/02/2019,25480.85938
DOWJONES,14/02/2019,25460.65039
DOWJONES,15/02/2019,25564.63086
DOWJONES,19/02/2019,25849.84961
DOWJONES,20/02/2019,25872.25977
DOWJONES,21/02/2019,25922.41016
DOWJONES,22/02/2019,25906.26953
DOWJONES,25/02/2019,26126.15039
DOWJONES,26/02/2019,26051.60938
DOWJONES,27/02/2019,25995.59961
DOWJONES,28/02/2019,25984.2793
DOWJONES,01/03/2019,26019.66992
DOWJONES,04/03/2019,26122.18945
DOWJONES,05/03/2019,25829.07031
DOWJONES,06/03/2019,25818.75977
DOWJONES,07/03/2019,25645.44922
DOWJONES,08/03/2019,25347.38086
DOWJONES,11/03/2019,25208
DOWJONES,12/03/2019,25600.30078
DOWJONES,13/03/2019,25637.23047
DOWJONES,14/03/2019,25692.31055
DOWJONES,15/03/2019,25720.96094
DOWJONES,18/03/2019,25801.88086
DOWJONES,19/03/2019,25987.86914
DOWJONES,20/03/2019,25867.78906
DOWJONES,21/03/2019,25688.43945
DOWJONES,22/03/2019,25844.65039
DOWJONES,25/03/2019,25490.7207
DOWJONES,26/03/2019,25649.56055
DOWJONES,27/03/2019,25676.33984
DOWJONES,28/03/2019,25693.32031
DOWJONES,29/03/2019,25827.31055
DOWJONES,01/04/2019,26075.09961
DOWJONES,02/04/2019,26213.55078
DOWJONES,03/04/2019,26238.0293
DOWJONES,04/04/2019,26213.41992
DOWJONES,05/04/2019,26427.56055
DOWJONES,08/04/2019,26312.66992
DOWJONES,09/04/2019,26243.53906
DOWJONES,10/04/2019,26173.71094
DOWJONES,11/04/2019,26188.21094
DOWJONES,12/04/2019,26357.78906
DOWJONES,15/04/2019,26407.75977
DOWJONES,16/04/2019,26482.18945
DOWJONES,17/04/2019,26468.5293
DOWJONES,18/04/2019,26463.36914
DOWJONES,22/04/2019,26510.76953
DOWJONES,23/04/2019,26513.83008
DOWJONES,24/04/2019,26652.56055
DOWJONES,25/04/2019,26426.36914
DOWJONES,26/04/2019,26454.61914
DOWJONES,29/04/2019,26559.86914
DOWJONES,30/04/2019,26594.56055
DOWJONES,01/05/2019,26639.06055
DOWJONES,02/05/2019,26407.15039
DOWJONES,03/05/2019,26379.14063
DOWJONES,06/05/2019,26160.61914
DOWJONES,07/05/2019,26276.90039
DOWJONES,08/05/2019,25933.78906
DOWJONES,09/05/2019,25878.84961
DOWJONES,10/05/2019,25763.7207
DOWJONES,13/05/2019,25568.06055
DOWJONES,14/05/2019,25384.0293
DOWJONES,15/05/2019,25400.13086
DOWJONES,16/05/2019,25692.14063
DOWJONES,17/05/2019,25719.94922
DOWJONES,20/05/2019,25655.31055
DOWJONES,21/05/2019,25782.33984
DOWJONES,22/05/2019,25818.46094
DOWJONES,23/05/2019,25657.99023
DOWJONES,24/05/2019,25551.07031
DOWJONES,28/05/2019,25616.55078
DOWJONES,29/05/2019,25231.46094
DOWJONES,30/05/2019,25139.93945
DOWJONES,31/05/2019,25046.31055
DOWJONES,03/06/2019,24830.16016
DOWJONES,04/06/2019,24962.82031
DOWJONES,05/06/2019,25451
DOWJONES,06/06/2019,25567.44922
DOWJONES,07/06/2019,25768.7207
DOWJONES,10/06/2019,26090.2207
DOWJONES,11/06/2019,26180.58984
DOWJONES,12/06/2019,26040.30078
DOWJONES,13/06/2019,26036.93945
DOWJONES,14/06/2019,26076.35938
DOWJONES,17/06/2019,26108.5293
DOWJONES,18/06/2019,26228.90039
DOWJONES,19/06/2019,26490.16016
DOWJONES,20/06/2019,26665.38086
DOWJONES,21/06/2019,26749.11914
DOWJONES,24/06/2019,26727.60938
DOWJONES,25/06/2019,26731.60938
DOWJONES,26/06/2019,26599.41992
DOWJONES,27/06/2019,26523.7207
DOWJONES,28/06/2019,26605.92969
DOWJONES,01/07/2019,26805.85938
DOWJONES,02/07/2019,26719.5293
DOWJONES,03/07/2019,26832.32031
DOWJONES,05/07/2019,26867.75
DOWJONES,08/07/2019,26835.64063
DOWJONES,09/07/2019,26725.11914
DOWJONES,10/07/2019,26851.96094
DOWJONES,11/07/2019,26950.16016
DOWJONES,12/07/2019,27139.49023
DOWJONES,15/07/2019,27364.68945
DOWJONES,16/07/2019,27349.32031
DOWJONES,17/07/2019,27320.91016
DOWJONES,18/07/2019,27191.98047
DOWJONES,19/07/2019,27246.38086
DOWJONES,22/07/2019,27174.17969
DOWJONES,23/07/2019,27231.85938
DOWJONES,24/07/2019,27262.24023
DOWJONES,25/07/2019,27247.39063
DOWJONES,26/07/2019,27166
DOWJONES,29/07/2019,27192.24023
DOWJONES,30/07/2019,27145.39063
DOWJONES,31/07/2019,27244.66992
DOWJONES,01/08/2019,26879.85938
DOWJONES,02/08/2019,26528.66016
DOWJONES,05/08/2019,26259.23047
DOWJONES,06/08/2019,25810.61914
DOWJONES,07/08/2019,25814.2207
DOWJONES,08/08/2019,26086.51953
DOWJONES,09/08/2019,26337.08984
DOWJONES,12/08/2019,26169.91016
DOWJONES,13/08/2019,25888.88086
DOWJONES,14/08/2019,26035.08008
DOWJONES,15/08/2019,25514.25
DOWJONES,16/08/2019,25678.16992
DOWJONES,19/08/2019,26020.06055
DOWJONES,20/08/2019,26086.85938
DOWJONES,21/08/2019,26145.35938
DOWJONES,22/08/2019,26271.64063
DOWJONES,23/08/2019,26134.21094
DOWJONES,26/08/2019,25826.05078
DOWJONES,27/08/2019,26014.46094
DOWJONES,28/08/2019,25712.99023
DOWJONES,29/08/2019,26249.08984
DOWJONES,30/08/2019,26476.39063
DOWJONES,03/09/2019,26198.25977
DOWJONES,04/09/2019,26301.99023
DOWJONES,05/09/2019,26603.15039
DOWJONES,06/09/2019,26790.25
DOWJONES,09/09/2019,26866.23047
DOWJONES,10/09/2019,26805.83008
DOWJONES,11/09/2019,26928.05078
DOWJONES,12/09/2019,27197.32031
DOWJONES,13/09/2019,27216.66992
DOWJONES,16/09/2019,27146.06055
DOWJONES,17/09/2019,27010.11914
DOWJONES,18/09/2019,27075.39063
DOWJONES,19/09/2019,27186.05078
DOWJONES,20/09/2019,27102.17969
DOWJONES,23/09/2019,26851.44922
DOWJONES,24/09/2019,27034.07031
DOWJONES,25/09/2019,26866.71094
DOWJONES,26/09/2019,27004.10938
DOWJONES,27/09/2019,26987.25977
DOWJONES,30/09/2019,26852.33008
DOWJONES,01/10/2019,26962.53906
DOWJONES,02/10/2019,26425.85938
DOWJONES,03/10/2019,26039.01953
DOWJONES,04/10/2019,26271.69922
DOWJONES,07/10/2019,26502.33008
DOWJONES,08/10/2019,26276.58984
DOWJONES,09/10/2019,26308.23047
DOWJONES,10/10/2019,26317.34961
DOWJONES,11/10/2019,26694.19922
DOWJONES,14/10/2019,26766.42969
DOWJONES,15/10/2019,26811.19922
DOWJONES,16/10/2019,26972.31055
DOWJONES,17/10/2019,27032.38086
DOWJONES,18/10/2019,27004.49023
DOWJONES,21/10/2019,26852.66992
DOWJONES,22/10/2019,26850.42969
DOWJONES,23/10/2019,26835.24023
DOWJONES,24/10/2019,26893.92969
DOWJONES,25/10/2019,26789.60938
DOWJONES,28/10/2019,27040.33008
DOWJONES,29/10/2019,27061.07031
DOWJONES,30/10/2019,27110.71094
DOWJONES,31/10/2019,27188.36914
DOWJONES,01/11/2019,27142.94922
DOWJONES,04/11/2019,27402.06055
DOWJONES,05/11/2019,27500.23047
DOWJONES,06/11/2019,27502.74023
DOWJONES,07/11/2019,27590.16016
DOWJONES,08/11/2019,27686.19922
DOWJONES,11/11/2019,27580.66016
DOWJONES,12/11/2019,27701.58984
DOWJONES,13/11/2019,27622.03906
DOWJONES,14/11/2019,27757.19922
DOWJONES,15/11/2019,27843.53906
DOWJONES,18/11/2019,27993.2207
DOWJONES,19/11/2019,28079.75977
DOWJONES,20/11/2019,27879.55078
DOWJONES,21/11/2019,27820.2793
DOWJONES,22/11/2019,27831.23047
DOWJONES,25/11/2019,27917.76953
DOWJONES,26/11/2019,28080.75
DOWJONES,27/11/2019,28156.4707
DOWJONES,29/11/2019,28103.16016
DOWJONES,02/12/2019,28109.74023
DOWJONES,03/12/2019,27501.98047
DOWJONES,04/12/2019,27634.63086
DOWJONES,05/12/2019,27736.05078
DOWJONES,06/12/2019,27839.67969
DOWJONES,09/12/2019,27987.05078
DOWJONES,10/12/2019,27900.65039
DOWJONES,11/12/2019,27867.31055
DOWJONES,12/12/2019,27898.33984
DOWJONES,13/12/2019,28123.64063
DOWJONES,16/12/2019,28191.66992
DOWJONES,17/12/2019,28221.75
DOWJONES,18/12/2019,28291.43945
DOWJONES,19/12/2019,28278.31055
DOWJONES,20/12/2019,28608.64063
DOWJONES,23/12/2019,28491.7793
DOWJONES,24/12/2019,28572.57031
DOWJONES,26/12/2019,28539.46094
DOWJONES,27/12/2019,28675.33984
DOWJONES,30/12/2019,28654.75977
DOWJONES,31/12/2019,28414.64063
DOWJONES,02/01/2020,28638.9707
DOWJONES,03/01/2020,28553.33008
DOWJONES,06/01/2020,28465.5
DOWJONES,07/01/2020,28639.17969
DOWJONES,08/01/2020,28556.14063
DOWJONES,09/01/2020,28851.9707
DOWJONES,10/01/2020,28977.51953
DOWJONES,13/01/2020,28869.00977
DOWJONES,14/01/2020,28895.5
DOWJONES,15/01/2020,28901.80078
DOWJONES,16/01/2020,29131.94922
DOWJONES,17/01/2020,29313.31055
DOWJONES,21/01/2020,29269.05078
DOWJONES,22/01/2020,29263.63086
DOWJONES,23/01/2020,29111.01953
DOWJONES,24/01/2020,29230.39063
DOWJONES,27/01/2020,28542.49023
DOWJONES,28/01/2020,28594.2793
DOWJONES,29/01/2020,28820.5293
DOWJONES,30/01/2020,28640.16016
DOWJONES,31/01/2020,28813.03906
DOWJONES,03/02/2020,28319.65039
DOWJONES,04/02/2020,28696.74023
DOWJONES,05/02/2020,29048.73047
DOWJONES,06/02/2020,29388.58008
DOWJONES,07/02/2020,29286.91992
DOWJONES,10/02/2020,28995.66016
DOWJONES,11/02/2020,29390.71094
DOWJONES,12/02/2020,29406.75
DOWJONES,13/02/2020,29436.0293
DOWJONES,14/02/2020,29440.4707
DOWJONES,18/02/2020,29282.7793
DOWJONES,19/02/2020,29312.69922
DOWJONES,20/02/2020,29296.25
DOWJONES,21/02/2020,29146.5293
DOWJONES,24/02/2020,28402.92969
DOWJONES,25/02/2020,28037.65039
DOWJONES,26/02/2020,27159.46094
DOWJONES,27/02/2020,26526
DOWJONES,28/02/2020,25270.83008
DOWJONES,02/03/2020,25590.50977
DOWJONES,03/03/2020,26762.4707
DOWJONES,04/03/2020,26383.67969
DOWJONES,05/03/2020,26671.91992
DOWJONES,06/03/2020,25457.21094
DOWJONES,09/03/2020,24992.35938
DOWJONES,10/03/2020,24453
DOWJONES,11/03/2020,24604.63086
DOWJONES,12/03/2020,22184.71094
DOWJONES,13/03/2020,21973.82031
DOWJONES,16/03/2020,20917.5293
DOWJONES,17/03/2020,20487.05078
DOWJONES,18/03/2020,20188.68945
DOWJONES,19/03/2020,19830.00977
DOWJONES,20/03/2020,20253.15039
DOWJONES,23/03/2020,19028.35938
DOWJONES,24/03/2020,19722.18945
DOWJONES,25/03/2020,21050.33984
DOWJONES,26/03/2020,21468.38086
DOWJONES,27/03/2020,21898.4707
DOWJONES,30/03/2020,21678.2207
DOWJONES,31/03/2020,22208.41992
DOWJONES,01/04/2020,21227.38086
DOWJONES,02/04/2020,20819.46094
DOWJONES,03/04/2020,21285.92969
DOWJONES,06/04/2020,21693.63086
DOWJONES,07/04/2020,23537.43945
DOWJONES,08/04/2020,22893.4707
DOWJONES,09/04/2020,23690.66016
DOWJONES,13/04/2020,23698.92969
DOWJONES,14/04/2020,23690.57031
DOWJONES,15/04/2020,23600.7207
DOWJONES,16/04/2020,23543.66016
DOWJONES,17/04/2020,23817.15039
DOWJONES,20/04/2020,24095.09961
DOWJONES,21/04/2020,23365.25
DOWJONES,22/04/2020,23437.33984
DOWJONES,23/04/2020,23543.08984
DOWJONES,24/04/2020,23628.24023
DOWJONES,27/04/2020,23866.15039
DOWJONES,28/04/2020,24357.16992
DOWJONES,29/04/2020,24490.36914
DOWJONES,30/04/2020,24585.57031
DOWJONES,01/05/2020,24120.7793
DOWJONES,04/05/2020,23581.55078
DOWJONES,05/05/2020,23958.88086
DOWJONES,06/05/2020,23978.88086
DOWJONES,07/05/2020,23837.21094
DOWJONES,08/05/2020,24107.82031
DOWJONES,11/05/2020,24256.44922
DOWJONES,12/05/2020,24292.83984
DOWJONES,13/05/2020,23702.16016
DOWJONES,14/05/2020,23049.06055
DOWJONES,15/05/2020,23454.83008
DOWJONES,18/05/2020,24059.98047
DOWJONES,19/05/2020,24577.48047
DOWJONES,20/05/2020,24455.93945
DOWJONES,21/05/2020,24564.26953
DOWJONES,22/05/2020,24461.98047
DOWJONES,26/05/2020,24781.83984
DOWJONES,27/05/2020,25298.63086
DOWJONES,28/05/2020,25697.35938
DOWJONES,29/05/2020,25324.15039
DOWJONES,01/06/2020,25342.99023
DOWJONES,02/06/2020,25582.51953
DOWJONES,03/06/2020,25906.88086
DOWJONES,04/06/2020,26226.49023
DOWJONES,05/06/2020,26836.80078
DOWJONES,08/06/2020,27232.92969
DOWJONES,09/06/2020,27447.36914
DOWJONES,10/06/2020,27251.89063
DOWJONES,11/06/2020,26282.50977
DOWJONES,12/06/2020,25659.41992
DOWJONES,15/06/2020,25270.39063
DOWJONES,16/06/2020,26326.67969
DOWJONES,17/06/2020,26330.51953
DOWJONES,18/06/2020,26016.44922
DOWJONES,19/06/2020,26213.09961
DOWJONES,22/06/2020,25865.08008
DOWJONES,23/06/2020,26159.39063
DOWJONES,24/06/2020,25992.96094
DOWJONES,25/06/2020,25365.2207
DOWJONES,26/06/2020,25641.68945
DOWJONES,29/06/2020,25152.44922
DOWJONES,30/06/2020,25512.42969
DOWJONES,01/07/2020,25879.38086
DOWJONES,02/07/2020,25936.44922
DOWJONES,06/07/2020,25996.08008
DOWJONES,07/07/2020,26172.00977
DOWJONES,08/07/2020,25950.06055
DOWJONES,09/07/2020,26094.91992
DOWJONES,10/07/2020,25690.34961
DOWJONES,13/07/2020,26225.07031
DOWJONES,14/07/2020,26044.16992
DOWJONES,15/07/2020,27009.81055
DOWJONES,16/07/2020,26746.57031
DOWJONES,17/07/2020,26774.61914
DOWJONES,20/07/2020,26660.28906
DOWJONES,21/07/2020,26833.14063
DOWJONES,22/07/2020,26824.56055
DOWJONES,23/07/2020,26955.9707
DOWJONES,24/07/2020,26533.41016
DOWJONES,27/07/2020,26447.66992
DOWJONES,28/07/2020,26529.44922
DOWJONES,29/07/2020,26388.43945
DOWJONES,30/07/2020,26367.41992
DOWJONES,31/07/2020,26409.33008
DOWJONES,03/08/2020,26542.32031
DOWJONES,04/08/2020,26664.60938
DOWJONES,05/08/2020,26924.7793
DOWJONES,06/08/2020,27170.82031
DOWJONES,07/08/2020,27321.67969
DOWJONES,10/08/2020,27488.21094
DOWJONES,11/08/2020,27961.64063
DOWJONES,12/08/2020,27860.24023
DOWJONES,13/08/2020,27922.50977
DOWJONES,14/08/2020,27828.92969
DOWJONES,17/08/2020,27970.05078
DOWJONES,18/08/2020,27853.48047
DOWJONES,19/08/2020,27811.25977
DOWJONES,20/08/2020,27622.67969
DOWJONES,21/08/2020,27758.13086
DOWJONES,24/08/2020,28077.58008
DOWJONES,25/08/2020,28347.41992
DOWJONES,26/08/2020,28257.88086
DOWJONES,27/08/2020,28384.07031
