Cryptocurrency,Date,Open,High,Low,Close,Adj Close,Volume,Volatility,R,Returns
USD Coin,08/05/2021,1.000022054,1.000200033,0.999800026,1.000033975,1.000033975,2317458254,0%,-4.30312E-05,-0.004303124
USD Coin,09/05/2021,0.999822021,1.000200033,0.99980098,1.000051975,1.000051975,2704843631,0%,1.8E-05,0.001799999
USD Coin,10/05/2021,0.999936998,1.000200033,0.999800026,1.000017047,1.000017047,3173361075,0%,-3.49265E-05,-0.003492651
USD Coin,11/05/2021,0.999836028,1.000200033,0.999800026,1.000167012,1.000167012,2566367931,0%,0.000149963,0.014996273
USD Coin,12/05/2021,0.999934018,1.000200033,0.999800026,1.000097036,1.000097036,3183988042,0%,-6.99642E-05,-0.006996417
USD Coin,13/05/2021,0.999807,1.000200033,0.999800026,0.999823987,0.999823987,4460022465,0%,-0.000273022,-0.027302238
USD Coin,14/05/2021,0.999884009,1.00019896,0.999800026,0.999961972,0.999961972,3146472043,0%,0.000138009,0.013800904
USD Coin,15/05/2021,0.999952972,1.000200033,0.999800026,1.000090003,1.000090003,3328173098,0%,0.000128036,0.012803565
USD Coin,16/05/2021,0.999840021,1.000200033,0.999800026,1.000154972,1.000154972,3772657577,0%,6.49632E-05,0.006496322
USD Coin,17/05/2021,0.999855995,1.000200033,0.999800026,1.000100017,1.000100017,4135608294,0%,-5.4947E-05,-0.005494697
USD Coin,18/05/2021,1.000159979,1.001168013,0.999571025,1.000018001,1.000018001,3070777038,0%,-8.20078E-05,-0.008200779
USD Coin,19/05/2021,1.000038028,1.001824021,0.998054981,0.999925971,0.999925971,8053431253,0%,-9.20279E-05,-0.009202791
USD Coin,20/05/2021,0.999849975,1.001029968,0.999677002,0.999880016,0.999880016,5382601764,0%,-4.59586E-05,-0.004595858
USD Coin,21/05/2021,0.999867976,1.001765966,0.999647975,1.000416994,1.000416994,4613942917,0%,0.000537043,0.053704268
USD Coin,22/05/2021,1.000607014,1.001067996,0.999888003,1.000807047,1.000807047,3335609643,0%,0.00038989,0.038989021
USD Coin,23/05/2021,1.000761986,1.001682997,1.000004053,1.000422001,1.000422001,5171953965,0%,-0.000384736,-0.038473551
USD Coin,24/05/2021,1.000462055,1.000705957,0.999725997,1.000287056,1.000287056,4286226504,0%,-0.000134888,-0.013488799
USD Coin,25/05/2021,1.000324011,1.000669956,0.999776006,0.999930024,0.999930024,3043007002,0%,-0.000356929,-0.035692936
USD Coin,26/05/2021,0.999916971,1.000905037,0.999710023,1.000417948,1.000417948,2604239878,0%,0.000487958,0.048795777
USD Coin,27/05/2021,1.00038898,1.000931978,0.999859989,1.000249028,1.000249028,1971138940,0%,-0.000168849,-0.016884899
USD Coin,28/05/2021,1.000251055,1.000767946,0.999862015,1.00019598,1.00019598,2707603887,0%,-5.30349E-05,-0.005303493
USD Coin,29/05/2021,1.000144005,1.000880957,0.99980098,0.999900997,0.999900997,2227562471,0%,-0.000294926,-0.029492559
USD Coin,30/05/2021,0.999894977,1.000236034,0.999092996,0.99949801,0.99949801,2190418517,0%,-0.000403027,-0.04030269
USD Coin,31/05/2021,0.999559999,1.000697017,0.999391019,1.000264049,1.000264049,2333931932,0%,0.000766424,0.076642363
USD Coin,01/06/2021,1.000283003,1.000738025,0.999782979,1.000025034,1.000025034,1999280287,0%,-0.000238952,-0.023895153
USD Coin,02/06/2021,1.000064969,1.000736952,0.999836028,1.000277042,1.000277042,1776182592,0%,0.000252002,0.025200213
USD Coin,03/06/2021,1.000370979,1.000823021,1.000017047,1.000241995,1.000241995,2167192412,0%,-3.50378E-05,-0.003503782
USD Coin,04/06/2021,1.000242949,1.001119018,0.999822021,1.000748992,1.000748992,2570089020,0%,0.000506874,0.050687445
USD Coin,05/06/2021,1.000650048,1.001423001,0.999879003,1.000184059,1.000184059,1876582877,0%,-0.00056451,-0.056451001
USD Coin,06/06/2021,1.00009501,1.000677943,0.999750018,1.000576973,1.000576973,1383139177,0%,0.000392842,0.039284151
USD Coin,07/06/2021,1.000537038,1.000902057,0.999723017,1.000540018,1.000540018,1862347845,0%,-3.69336E-05,-0.003693357
USD Coin,08/06/2021,1.000494003,1.000903964,0.999998987,1.000496984,1.000496984,2790193245,0%,-4.30113E-05,-0.004301133
USD Coin,09/06/2021,1.000488043,1.000903964,0.999665976,0.999949992,0.999949992,2342690520,0%,-0.00054672,-0.054672011
USD Coin,10/06/2021,0.999975026,1.000553966,0.99971801,1.000316978,1.000316978,1900199959,0%,0.000367004,0.036700415
USD Coin,11/06/2021,1.000293016,1.000640035,0.999575019,1.000434995,1.000434995,1874628476,0%,0.00011798,0.01179798
USD Coin,12/06/2021,1.000478983,1.00118506,0.999962986,1.001135945,1.001135945,1727912702,0%,0.000700646,0.070064585
USD Coin,13/06/2021,1.00109601,1.001366973,0.999433994,0.999629974,0.999629974,1731376606,0%,-0.001504262,-0.15042622
USD Coin,14/06/2021,0.999610007,1.000633955,0.999422014,1.000030041,1.000030041,1729527102,0%,0.000400214,0.040021447
USD Coin,15/06/2021,1.000130057,1.010241985,0.999761999,1.000283957,1.000283957,1933931509,1%,0.000253908,0.025390816
USD Coin,16/06/2021,1.000344992,1.000823975,0.999485016,1.000167966,1.000167966,1915334512,0%,-0.000115958,-0.011595771
USD Coin,17/06/2021,1.000126004,1.000798941,0.99958998,1.000717044,1.000717044,2154845901,0%,0.000548986,0.054898578
USD Coin,18/06/2021,1.000671983,1.001600981,0.999764025,1.00138402,1.00138402,2071077950,0%,0.000666498,0.066649807
USD Coin,19/06/2021,1.001412034,1.001710057,1.000043035,1.001386046,1.001386046,1592022973,0%,2.02376E-06,0.000202376
USD Coin,20/06/2021,1.001312971,1.001453996,1.000548005,1.000962019,1.000962019,2004269887,0%,-0.000423441,-0.042344053
USD Coin,21/06/2021,1.000898004,1.001813054,1.000141978,1.000259995,1.000259995,4276274311,0%,-0.000701349,-0.07013488
USD Coin,22/06/2021,1.000167012,1.001500964,1.000030041,1.00080502,1.00080502,4227695695,0%,0.000544883,0.05448832
USD Coin,23/06/2021,1.000738978,1.000838041,1.000166059,1.000470042,1.000470042,3250654168,0%,-0.000334709,-0.033470866
USD Coin,24/06/2021,1.000542045,1.000848055,1.000000954,1.000126004,1.000126004,2086547894,0%,-0.000343876,-0.034387637
USD Coin,25/06/2021,1.00019002,1.000723958,0.999373972,1.000017047,1.000017047,2278575965,0%,-0.000108944,-0.010894356
USD Coin,26/06/2021,0.999993026,1.001435995,0.999850988,1.001435995,1.001435995,2166740089,0%,0.001418924,0.141892399
USD Coin,27/06/2021,1.001376987,1.001955032,1.000408053,1.00059104,1.00059104,2006379615,0%,-0.000843744,-0.084374383
USD Coin,28/06/2021,1.000514984,1.000713944,0.999738991,0.999925017,0.999925017,2280426599,0%,-0.000665629,-0.066562889
USD Coin,29/06/2021,0.999876022,1.000558972,0.999814987,1.000066042,1.000066042,2367988438,0%,0.000141035,0.014103516
USD Coin,30/06/2021,1.000023961,1.000475049,0.999647975,1.000089049,1.000089049,2251615883,0%,2.30059E-05,0.002300587
USD Coin,01/07/2021,1.000064969,1.000673056,0.999877989,1.000192046,1.000192046,2063325693,0%,0.000102988,0.010298766
USD Coin,02/07/2021,1.000177026,1.000916004,0.999966025,1.000035048,1.000035048,1787895570,0%,-0.000156968,-0.015696849
USD Coin,03/07/2021,1.000048041,1.000669956,0.999925017,0.999984026,0.999984026,1491016821,0%,-5.10198E-05,-0.005101979
USD Coin,04/07/2021,0.999956012,1.000187039,0.99890101,0.999499977,0.999499977,1578667344,0%,-0.000484057,-0.048405705
USD Coin,05/07/2021,0.999566019,1.000838995,0.999459028,1.000527978,1.000527978,1887495558,0%,0.001028516,0.102851559
USD Coin,06/07/2021,1.000501037,1.000730991,0.999661982,1.000059009,1.000059009,2312601910,0%,-0.000468722,-0.046872187
USD Coin,07/07/2021,1.000126004,1.000599027,0.999552011,1.000370026,1.000370026,1998620780,0%,0.000310999,0.031099868
USD Coin,08/07/2021,1.000424027,1.001091003,0.999641001,0.999944985,0.999944985,2270470755,0%,-0.000424884,-0.04248835
USD Coin,09/07/2021,0.999929011,1.000306964,0.999602973,0.999831021,0.999831021,1926093225,0%,-0.00011397,-0.011397035
USD Coin,10/07/2021,0.999837995,1.000699043,0.999606013,1.000154018,1.000154018,1688326088,0%,0.000323052,0.032305216
USD Coin,11/07/2021,1.000156045,1.001252055,1.000156045,1.000267982,1.000267982,1380260792,0%,0.000113947,0.011394653
USD Coin,12/07/2021,1.000252962,1.000923991,1.000013947,1.000372052,1.000372052,1869328110,0%,0.000104042,0.010404183
USD Coin,13/07/2021,1.000373006,1.000779986,0.999993026,1.000139952,1.000139952,2052753217,0%,-0.000232014,-0.023201417
USD Coin,14/07/2021,1.000054955,1.000722051,0.999926984,0.999953985,0.999953985,2178980895,0%,-0.00018594,-0.018594047
USD Coin,15/07/2021,1.000041008,1.000743032,0.999714017,1.000146031,1.000146031,2024673761,0%,0.000192055,0.0192055
USD Coin,16/07/2021,1.000164986,1.000411987,0.999957025,1.000336051,1.000336051,1967709606,0%,0.000189992,0.018999186
USD Coin,17/07/2021,1.000267029,1.000864983,0.999983013,1.000494957,1.000494957,1654537979,0%,0.000158853,0.01588526
USD Coin,18/07/2021,1.000494957,1.00077796,0.999455988,1.000573993,1.000573993,1646186031,0%,7.89967E-05,0.007899666
USD Coin,19/07/2021,1.000560999,1.000777006,1.000120997,1.000259042,1.000259042,1882742176,0%,-0.00031477,-0.031477027
USD Coin,20/07/2021,1.000305057,1.000694036,1.000079989,1.000275016,1.000275016,2382271230,0%,1.59699E-05,0.001596991
USD Coin,21/07/2021,1.000280023,1.00041604,0.999759018,1.000200987,1.000200987,2641185552,0%,-7.40086E-05,-0.007400862
USD Coin,22/07/2021,1.000193,1.000592947,0.99971801,1.000291944,1.000291944,1951581122,0%,9.09384E-05,0.009093841
USD Coin,23/07/2021,1.00027895,1.000633955,0.999577999,1.000064969,1.000064969,1843554513,0%,-0.000226908,-0.022690824
USD Coin,24/07/2021,1.000015974,1.000741005,0.999764979,1.000233054,1.000233054,1879930934,0%,0.000168074,0.016807418
USD Coin,25/07/2021,1.000200033,1.000262022,0.998854995,0.999586999,0.999586999,1597724492,0%,-0.000645904,-0.064590421
USD Coin,26/07/2021,0.999598026,1.000617981,0.999451995,1.000108004,1.000108004,4345976082,0%,0.000521219,0.052121946
USD Coin,27/07/2021,1.000156045,1.00068295,0.999836028,1.000018954,1.000018954,3322377092,0%,-8.90397E-05,-0.008903972
USD Coin,28/07/2021,1.000061989,1.000453949,0.999670029,0.999798,0.999798,3167300230,0%,-0.00022095,-0.022095023
USD Coin,29/07/2021,0.999867022,1.000798941,0.999707997,1.00020802,1.00020802,2436098922,0%,0.000410103,0.041010319
USD Coin,30/07/2021,1.000108957,1.000898957,0.999594986,0.999843001,0.999843001,2767764066,0%,-0.000364943,-0.036494293
USD Coin,31/07/2021,0.999888003,1.000326037,0.999575019,0.999846995,0.999846995,2089374194,0%,3.99414E-06,0.000399414
USD Coin,01/08/2021,0.999745011,1.00041604,0.999315023,1.000161052,1.000161052,2486455912,0%,0.000314105,0.031410493
USD Coin,02/08/2021,1.000156045,1.00058496,0.999836981,1.000285983,1.000285983,2439258777,0%,0.000124911,0.012491122
USD Coin,03/08/2021,1.000326991,1.000674963,1.000031948,1.000244021,1.000244021,2813334453,0%,-4.19497E-05,-0.004194967
USD Coin,04/08/2021,1.000287056,1.000553012,0.999772012,1.000062943,1.000062943,2835178251,0%,-0.000181035,-0.018103473
USD Coin,05/08/2021,1.00009799,1.000406981,0.999433994,0.999597013,0.999597013,3178159135,0%,-0.0004659,-0.046590018
USD Coin,06/08/2021,0.999619007,1.000118017,0.999379992,0.999810994,0.999810994,2937467305,0%,0.000214067,0.021406694
USD Coin,07/08/2021,0.999873996,1.000149965,0.999448001,0.999857008,0.999857008,3489017547,0%,4.60235E-05,0.004602348
USD Coin,08/08/2021,0.999782026,0.999966025,0.999119997,0.999589026,0.999589026,3012509725,0%,-0.000268021,-0.026802081
USD Coin,09/08/2021,0.999707997,1.000069022,0.999457002,0.999832988,0.999832988,3898068399,0%,0.000244062,0.024406211
USD Coin,10/08/2021,0.999846995,1.000481009,0.999477983,0.999936998,0.999936998,2931130333,0%,0.000104027,0.010402748
USD Coin,11/08/2021,1.000017047,1.000470042,0.999391019,0.999922991,0.999922991,2785529004,0%,-1.4008E-05,-0.001400797
USD Coin,12/08/2021,0.999974012,1.000589967,0.999436021,1.00009203,1.00009203,2994704874,0%,0.000169052,0.016905179
USD Coin,13/08/2021,1.000113964,1.000538945,0.999499977,0.999513984,0.999513984,2628902158,0%,-0.000577993,-0.057799265
USD Coin,14/08/2021,0.999568999,1.000229955,0.999431014,0.999953985,0.999953985,2254426890,0%,0.000440215,0.044021544
USD Coin,15/08/2021,0.999884009,1.00089097,0.999448001,0.999849021,0.999849021,2487714412,0%,-0.000104969,-0.010496861
USD Coin,16/08/2021,0.999866009,1.000262022,0.999215007,1.000102043,1.000102043,2817667036,0%,0.00025306,0.025305992
USD Coin,17/08/2021,1.000103951,1.000424027,0.999760985,1.000329018,1.000329018,3516524402,0%,0.000226951,0.022695133
USD Coin,18/08/2021,1.000285029,1.000527024,0.999818027,1.000236988,1.000236988,3083898715,0%,-9.19993E-05,-0.00919993
USD Coin,19/08/2021,1.000229001,1.000653982,0.999384999,0.999648988,0.999648988,2800835700,0%,-0.000587861,-0.05878605
USD Coin,20/08/2021,0.999610007,1.000565052,0.999459028,1.000311017,1.000311017,2726460511,0%,0.000662261,0.066226125
USD Coin,21/08/2021,1.000393987,1.000509977,0.999352992,0.999866009,0.999866009,2204325275,0%,-0.00044487,-0.044486992
USD Coin,22/08/2021,0.999925971,1.001274943,0.999162018,1.000167012,1.000167012,2003215527,0%,0.000301044,0.030104379
USD Coin,23/08/2021,1.000233054,1.000535011,0.999450028,1.000460029,1.000460029,2455907973,0%,0.000292968,0.02929675
USD Coin,24/08/2021,1.000525951,1.00061202,0.999873996,1.000197053,1.000197053,2963784032,0%,-0.000262855,-0.026285477
USD Coin,25/08/2021,1.000154018,1.000421047,0.999935985,1.000036955,1.000036955,2658484333,0%,-0.000160067,-0.016006653
USD Coin,26/08/2021,1.00011301,1.000676036,0.999939978,1.000164986,1.000164986,2796769690,0%,0.000128026,0.012802605
USD Coin,27/08/2021,1.000128031,1.000728965,0.999849021,0.999891996,0.999891996,2701122162,0%,-0.000272944,-0.027294424
USD Coin,28/08/2021,0.999845028,1.000715017,0.999351025,1.000036955,1.000036955,1753172363,0%,0.000144974,0.014497415
USD Coin,29/08/2021,1.000080943,1.001019001,0.999646008,1.000498056,1.000498056,1949814217,0%,0.000461084,0.046108449
USD Coin,30/08/2021,1.000494957,1.000830054,0.999675989,1.00028801,1.00028801,2622499236,0%,-0.000209942,-0.020994221
USD Coin,31/08/2021,1.000368953,1.000583053,0.99980998,1.000213981,1.000213981,3343430902,0%,-7.40077E-05,-0.007400765
USD Coin,01/09/2021,1.000228047,1.000427961,0.999487996,0.999818981,0.999818981,3244150267,0%,-0.000394915,-0.039491548
USD Coin,02/09/2021,0.999728024,1.000262022,0.999423027,1.000020981,1.000020981,3143686060,0%,0.000202037,0.020203671
USD Coin,03/09/2021,0.999947011,1.000139952,0.999596,0.999840021,0.999840021,3401964526,0%,-0.000180956,-0.01809559
USD Coin,04/09/2021,0.999854028,1.000442028,0.999790013,0.999936998,0.999936998,2628095148,0%,9.69923E-05,0.009699227
USD Coin,05/09/2021,0.999880016,1.000254035,0.999234974,0.999575019,0.999575019,2324755018,0%,-0.000362002,-0.036200181
USD Coin,06/09/2021,0.99950403,1.000327945,0.999360979,0.999517977,0.999517977,2592075507,0%,-5.70659E-05,-0.00570659
USD Coin,07/09/2021,0.999558985,1.000588059,0.999333024,1.000262022,1.000262022,5947165235,0%,0.000744404,0.07444036
USD Coin,08/09/2021,1.000242949,1.000594974,0.999871016,1.000305057,1.000305057,4765769583,0%,4.30233E-05,0.004302328
USD Coin,09/09/2021,1.000370979,1.000666976,0.987380028,1.000210047,1.000210047,3450210441,1%,-9.49808E-05,-0.009498083
USD Coin,10/09/2021,1.000040054,1.00067699,0.999764025,1.000231028,1.000231028,3691326992,0%,2.09764E-05,0.002097643
USD Coin,11/09/2021,1.000170946,1.00097096,0.999648988,1.00097096,1.00097096,2652390883,0%,0.000739761,0.073976116
USD Coin,12/09/2021,1.000965953,1.001008987,0.999319017,0.999490023,0.999490023,2394483277,0%,-0.0014795,-0.147950047
USD Coin,13/09/2021,0.999571025,1.000700951,0.999373019,1.00009501,1.00009501,3628988394,0%,0.000605296,0.060529583
USD Coin,14/09/2021,1.000079989,1.000905037,0.999921978,1.000277996,1.000277996,2519296426,0%,0.000182969,0.018296888
USD Coin,15/09/2021,1.000259042,1.00048399,0.999664009,1.000020981,1.000020981,2470653828,0%,-0.000256944,-0.02569438
USD Coin,16/09/2021,1.000033021,1.000432014,0.999876022,1.000064015,1.000064015,3019567636,0%,4.30337E-05,0.004303365
USD Coin,17/09/2021,1.00009799,1.000913978,0.999673009,0.999831975,0.999831975,2793493277,0%,-0.000232026,-0.023202603
USD Coin,18/09/2021,0.999817014,1.00069201,0.999004006,0.999405026,0.999405026,2210179953,0%,-0.00042702,-0.042701982
USD Coin,19/09/2021,0.999379992,1.001716018,0.998138011,1.000254989,1.000254989,2034748121,0%,0.000850468,0.085046824
USD Coin,20/09/2021,1.000377059,1.000566959,1.000064015,1.000383973,1.000383973,5202372291,0%,0.000128952,0.012895157
USD Coin,21/09/2021,1.000354052,1.000602961,1.000022054,1.000344038,1.000344038,5165987150,0%,-3.99198E-05,-0.003991978
USD Coin,22/09/2021,1.000314951,1.000632048,0.999530017,0.999562979,0.999562979,3905266045,0%,-0.000780791,-0.078079064
USD Coin,23/09/2021,0.999574006,1.000900984,0.99951297,1.000038981,1.000038981,2989210780,0%,0.000476211,0.047621081
USD Coin,24/09/2021,1.000023007,1.000823021,0.999641001,1.000134945,1.000134945,4132538967,0%,9.59597E-05,0.009595974
USD Coin,25/09/2021,1.000128031,1.001157045,0.999777019,1.000339031,1.000339031,3005798209,0%,0.000204059,0.020405877
USD Coin,26/09/2021,1.000439048,1.000962019,1.000038028,1.000254989,1.000254989,3719002400,0%,-8.40141E-05,-0.008401407
USD Coin,27/09/2021,1.000334024,1.000952005,0.999674022,1.000303984,1.000303984,3153527155,0%,4.89825E-05,0.004898253
USD Coin,28/09/2021,1.00028801,1.001052976,1.000110984,1.000386953,1.000386953,3234280358,0%,8.29445E-05,0.008294445
USD Coin,29/09/2021,1.000352979,1.000596046,0.999776006,1.000411034,1.000411034,3096200242,0%,2.4071E-05,0.002407096
USD Coin,30/09/2021,1.000416994,1.00049901,0.999576986,1.000139952,1.000139952,3038068264,0%,-0.000270971,-0.027097055
USD Coin,01/10/2021,1.000100017,1.00029099,0.999462008,0.999544978,0.999544978,3489367696,0%,-0.00059489,-0.059489031
USD Coin,02/10/2021,0.999576986,1.000123024,0.999441981,0.999790013,0.999790013,2517695174,0%,0.000245146,0.024514624
USD Coin,03/10/2021,0.999727011,1.000110984,0.999198973,0.999680996,0.999680996,2262697516,0%,-0.00010904,-0.010903979
USD Coin,04/10/2021,0.999643981,1.000148058,0.999126017,0.999415994,0.999415994,2886834627,0%,-0.000265087,-0.026508681
USD Coin,05/10/2021,0.99941498,1.000514984,0.999215007,0.999849021,0.999849021,2723328431,0%,0.000433281,0.043328078
USD Coin,06/10/2021,0.999823987,1.000550032,0.999130011,0.999989986,0.999989986,3358844472,0%,0.000140986,0.014098627
USD Coin,07/10/2021,0.99999702,1.000632048,0.999289989,1.000023007,1.000023007,3128456280,0%,3.30213E-05,0.00330213
USD Coin,08/10/2021,1.000023007,1.000206947,0.999485016,0.999791026,0.999791026,2716836270,0%,-0.000231976,-0.023197594
USD Coin,09/10/2021,0.999853015,1.000270963,0.999723971,0.99989599,0.99989599,2005512526,0%,0.000104986,0.010498572
USD Coin,10/10/2021,0.999827981,1.000812054,0.999081016,1.000597954,1.000597954,2553564243,0%,0.000702037,0.070203692
USD Coin,11/10/2021,1.00059402,1.000759006,0.999518991,1.00039196,1.00039196,2971560705,0%,-0.000205871,-0.020587055
USD Coin,12/10/2021,1.000444055,1.000691056,0.999810994,0.999961972,0.999961972,3375680364,0%,-0.000429819,-0.042981944
USD Coin,13/10/2021,1.000028968,1.000730038,0.999525011,1.000146985,1.000146985,3067360744,0%,0.00018502,0.018501985
USD Coin,14/10/2021,1.000167012,1.000175953,0.999662995,0.999741971,0.999741971,3161139708,0%,-0.000404954,-0.040495404
USD Coin,15/10/2021,0.999738991,1.00059104,0.999234021,0.999239028,0.999239028,4289629016,0%,-0.000503074,-0.05030738
USD Coin,16/10/2021,0.999246001,1.00020504,0.999182999,0.999967992,0.999967992,2886818679,0%,0.00072952,0.072951995
USD Coin,17/10/2021,0.999925017,1.000607014,0.999484003,1.000298977,1.000298977,2647518203,0%,0.000330995,0.033099519
USD Coin,18/10/2021,1.000339031,1.000794053,0.999538004,1.000058055,1.000058055,3349379834,0%,-0.00024085,-0.024084997
USD Coin,19/10/2021,1.000077963,1.00059998,0.999553978,0.999939024,0.999939024,3317029545,0%,-0.000119024,-0.011902357
USD Coin,20/10/2021,0.999993026,1.000517011,0.999462008,0.99958998,0.99958998,3641553954,0%,-0.000349066,-0.034906608
USD Coin,21/10/2021,0.999641001,1.000597,0.999391973,1.000118017,1.000118017,4933838154,0%,0.000528254,0.052825414
USD Coin,22/10/2021,1.000079036,1.000560999,0.99949801,1.000334024,1.000334024,3886103505,0%,0.000215982,0.021598174
USD Coin,23/10/2021,1.000298977,1.001314998,0.999970973,1.001199007,1.001199007,2934215247,0%,0.000864694,0.086469378
USD Coin,24/10/2021,1.001181006,1.001181006,0.999251008,1.000308037,1.000308037,2877560293,0%,-0.000889903,-0.088990323
USD Coin,25/10/2021,1.000257969,1.000957012,0.999346018,0.999650002,0.999650002,2881886893,0%,-0.000657833,-0.065783264
USD Coin,26/10/2021,0.999617994,1.000787973,0.999512017,1.000134945,1.000134945,3626626200,0%,0.000485113,0.048511318
USD Coin,27/10/2021,1.000108957,1.000767946,0.999382973,1.000272989,1.000272989,5829428897,0%,0.000138026,0.013802573
USD Coin,28/10/2021,1.000218034,1.000532031,0.999589026,0.999921024,0.999921024,5988045784,0%,-0.000351869,-0.035186937
USD Coin,29/10/2021,0.99990201,1.000650048,0.999368012,0.999828994,0.999828994,4731131108,0%,-9.20368E-05,-0.009203684
USD Coin,30/10/2021,0.999871016,1.000622034,0.999556005,1.000131011,1.000131011,3902638718,0%,0.000302068,0.030206839
USD Coin,31/10/2021,1.000185966,1.00108397,0.998908997,0.999723971,0.999723971,3903073032,0%,-0.000406987,-0.04069868
USD Coin,01/11/2021,0.999632001,1.000658989,0.999078989,0.999861002,0.999861002,4358098743,0%,0.000137069,0.013706891
USD Coin,02/11/2021,0.999768972,1.000798941,0.999282002,0.99989599,0.99989599,4521578460,0%,3.49928E-05,0.003499279
USD Coin,03/11/2021,0.999898016,1.000722051,0.999478996,1.000224948,1.000224948,4700643650,0%,0.000328992,0.032899225
USD Coin,04/11/2021,1.000210047,1.000537038,0.999900997,1.000205994,1.000205994,4626163402,0%,-1.895E-05,-0.001895001
USD Coin,05/11/2021,1.000257969,1.001008034,0.999953985,1.000561953,1.000561953,3901573705,0%,0.000355886,0.035588563
USD Coin,06/11/2021,1.000574946,1.000677943,0.999722004,1.000344992,1.000344992,3805073877,0%,-0.000216839,-0.021683905
USD Coin,07/11/2021,1.000437975,1.001049995,0.999912024,1.000648975,1.000648975,3580619669,0%,0.000303879,0.030387885
USD Coin,08/11/2021,1.000661969,1.000723004,0.999671996,0.999827981,0.999827981,5334534827,0%,-0.000820462,-0.082046192
USD Coin,09/11/2021,0.999792993,1.00047195,0.999728978,1.000074983,1.000074983,5510084775,0%,0.000247044,0.024704414
USD Coin,10/11/2021,1.000130057,1.001991034,0.99800998,0.999522984,0.999522984,8390821902,0%,-0.000551957,-0.055195723
USD Coin,11/11/2021,0.99958998,1.001988053,0.998345971,0.999855995,0.999855995,5770365511,0%,0.00033317,0.033317008
USD Coin,12/11/2021,0.999939024,1.001994014,0.998019993,0.99929601,0.99929601,4901205330,0%,-0.000560066,-0.056006629
USD Coin,13/11/2021,0.999777019,1.001986027,0.998000979,1.000830054,1.000830054,2806361295,0%,0.001535125,0.153512546
USD Coin,14/11/2021,1.000798941,1.001911998,0.998048007,0.999647021,0.999647021,3318788371,0%,-0.001182052,-0.118205182
USD Coin,15/11/2021,0.999680996,1.001968026,0.998081028,0.999643028,0.999643028,4118012760,0%,-3.99492E-06,-0.000399492
USD Coin,16/11/2021,1.000717998,2.349555969,0.998022974,1.000424981,1.000424981,6486127186,86%,0.000782233,0.078223257
USD Coin,17/11/2021,1.001911998,1.173478007,0.998045981,0.999849975,0.999849975,5185892264,16%,-0.000574762,-0.057476175
USD Coin,18/11/2021,0.999849021,1.001976967,0.998049021,0.999696016,0.999696016,6254410701,0%,-0.000153982,-0.01539819
USD Coin,19/11/2021,0.999688029,1.001901031,0.998017013,0.999991,0.999991,4866369149,0%,0.000295073,0.029507308
USD Coin,20/11/2021,0.999791026,1.00196898,0.998053014,0.999698997,0.999698997,3596758987,0%,-0.000292006,-0.029200578
USD Coin,21/11/2021,0.999558985,1.001991987,0.99802202,1.000234962,1.000234962,3314709429,0%,0.000536126,0.053612634
USD Coin,22/11/2021,1.000046015,1.00197804,0.998045981,0.999961972,0.999961972,5353790196,0%,-0.000272925,-0.027292515
USD Coin,23/11/2021,1.000076056,1.001996994,0.99801302,1.000115037,1.000115037,4805345753,0%,0.000153071,0.015307055
USD Coin,24/11/2021,0.999772012,1.001988053,0.998058021,1.00070703,1.00070703,4771592674,0%,0.000591925,0.059192524
USD Coin,25/11/2021,0.999391973,1.001991034,0.998184979,1.000331998,1.000331998,4514614915,0%,-0.000374767,-0.037476745
USD Coin,26/11/2021,1.000650048,1.00198102,0.998152971,0.999843001,0.999843001,6592288363,0%,-0.000488834,-0.048883421
USD Coin,27/11/2021,0.999779999,1.001997948,0.998031974,1.001593947,1.001593947,3824221682,0%,0.001751221,0.175122098
USD Coin,28/11/2021,1.001430988,1.001976967,0.99800998,0.999875009,0.999875009,4387793390,0%,-0.001716203,-0.171620281
USD Coin,29/11/2021,0.999903977,1.001958013,0.998082995,1.000077963,1.000077963,4339110918,0%,0.000202979,0.020297919
USD Coin,30/11/2021,0.999734998,1.00198698,0.998064995,0.999455988,0.999455988,5698220779,0%,-0.000621926,-0.062192598
USD Coin,01/12/2021,1.000205994,1.001981974,0.99803102,0.999593019,0.999593019,4989445952,0%,0.000137106,0.013710567
USD Coin,02/12/2021,0.999660015,1.001999021,0.998004019,0.998839021,0.998839021,5089421584,0%,-0.000754306,-0.075430574
USD Coin,03/12/2021,0.999032021,1.00197196,0.998054981,1.000326991,1.000326991,5879299772,0%,0.0014897,0.148969986
USD Coin,04/12/2021,1.000316978,1.001960993,0.998009026,0.99999398,0.99999398,9498203241,0%,-0.000332902,-0.033290229
USD Coin,05/12/2021,1.000198007,1.001997948,0.998006999,0.998714983,0.998714983,5815739519,0%,-0.001279004,-0.127900417
USD Coin,06/12/2021,0.998769999,1.001950026,0.998004973,0.999526024,0.999526024,7085836821,0%,0.000812084,0.081208394
USD Coin,07/12/2021,1.000206947,1.001927972,0.998010993,1.000062943,1.000062943,4621758475,0%,0.000537173,0.053717325
USD Coin,08/12/2021,1.000069976,1.001886964,0.998082995,0.999912977,0.999912977,4169038670,0%,-0.000149956,-0.014995585
USD Coin,09/12/2021,0.998907983,1.001989007,0.998058021,1.000527024,1.000527024,5294556413,0%,0.0006141,0.061410049
