Stockname,Date,Open,Volume,Returns
FTSE100,22/06/2020,6292.600098,793214300,0.48
FTSE100,23/06/2020,6244.600098,685327800,-0.755
FTSE100,24/06/2020,6320.100098,768655700,1.963999023
FTSE100,25/06/2020,6123.700195,813511600,-0.233999023
FTSE100,26/06/2020,6147.100098,698906500,-0.12199707
FTSE100,29/06/2020,6159.299805,720430800,-0.665
FTSE100,30/06/2020,6225.799805,827284200,0.560996094
FTSE100,01/07/2020,6169.700195,724502100,0.117001953
FTSE100,02/07/2020,6158,806189500,-0.823999023
FTSE100,03/07/2020,6240.399902,504568000,0.831000977
FTSE100,06/07/2020,6157.299805,697122600,-1.286000977
FTSE100,07/07/2020,6285.899902,600362300,0.96
FTSE100,08/07/2020,6189.899902,625796600,0.33699707
FTSE100,09/07/2020,6156.200195,670967000,1.066000977
FTSE100,10/07/2020,6049.600098,685330800,-0.457998047
FTSE100,13/07/2020,6095.399902,614241100,-0.80800293
FTSE100,14/07/2020,6176.200195,717546900,-0.035996094
FTSE100,15/07/2020,6179.799805,747302000,-1.129003906
FTSE100,16/07/2020,6292.700195,521796200,0.42
FTSE100,17/07/2020,6250.700195,687096800,-0.395996094
FTSE100,20/07/2020,6290.299805,494263500,0.287998047
FTSE100,21/07/2020,6261.5,753531600,-0.082001953
FTSE100,22/07/2020,6269.700195,745230100,0.626000977
FTSE100,23/07/2020,6207.100098,605739200,-0.042998047
FTSE100,24/07/2020,6211.399902,679819200,0.876000977
FTSE100,27/07/2020,6123.799805,704383900,0.188999023
FTSE100,28/07/2020,6104.899902,612575200,-0.243999023
FTSE100,29/07/2020,6129.299805,718093000,-0.022001953
FTSE100,30/07/2020,6131.5,1229813400,1.415
FTSE100,31/07/2020,5990,1007598800,0.922001953
FTSE100,03/08/2020,5897.799805,948540800,-1.351000977
FTSE100,04/08/2020,6032.899902,766666900,-0.031000977
FTSE100,05/08/2020,6036,715558400,-0.687001953
FTSE100,06/08/2020,6104.700195,629266500,0.77800293
FTSE100,07/08/2020,6026.899902,540972400,-0.05300293
FTSE100,10/08/2020,6032.200195,558064500,-0.183999023
FTSE100,11/08/2020,6050.600098,758790700,-1.03699707
FTSE100,12/08/2020,6154.299805,680848000,-1.25800293
FTSE100,13/08/2020,6280.100098,515765800,0.945
FTSE100,14/08/2020,6185.600098,513442300,0.956000977
FTSE100,17/08/2020,6090,500314600,-0.373999023
FTSE100,18/08/2020,6127.399902,502242600,0.507998047
FTSE100,19/08/2020,6076.600098,425040900,-0.353999023
FTSE100,20/08/2020,6112,505170900,0.987001953
FTSE100,21/08/2020,6013.299805,545211700,0.113999023
FTSE100,24/08/2020,6001.899902,452722200,-1.02800293
FTSE100,25/08/2020,6104.700195,538992400,0.677001953
FTSE100,26/08/2020,6037,405657200,-0.086000977
FTSE100,27/08/2020,6045.600098,496427000,0.456000977
FTSE100,28/08/2020,6000,928308900,0.363999023
FTSE100,01/09/2020,5963.600098,1041226100,1.015
FTSE100,02/09/2020,5862.100098,670603500,-0.788999023
FTSE100,03/09/2020,5941,698951400,0.901000977
FTSE100,04/09/2020,5850.899902,672211400,0.517998047
FTSE100,07/09/2020,5799.100098,542562600,-1.382998047
FTSE100,08/09/2020,5937.399902,741088100,0.071000977
FTSE100,09/09/2020,5930.299805,670411100,-0.825
FTSE100,10/09/2020,6012.799805,602947200,0.095
FTSE100,11/09/2020,6003.299805,532206600,-0.28800293
FTSE100,14/09/2020,6032.100098,599027600,0.05800293
FTSE100,15/09/2020,6026.299805,696475100,-0.792001953
FTSE100,16/09/2020,6105.5,712218600,0.27
FTSE100,17/09/2020,6078.5,614989900,0.286000977
FTSE100,18/09/2020,6049.899902,1606438900,0.427998047
FTSE100,21/09/2020,6007.100098,989724600,2.02800293
FTSE100,22/09/2020,5804.299805,793986600,-0.252001953
FTSE100,23/09/2020,5829.5,745841800,-0.697998047
FTSE100,24/09/2020,5899.299805,707125700,0.765
FTSE100,25/09/2020,5822.799805,742745800,-0.199003906
FTSE100,28/09/2020,5842.700195,915339300,-0.85199707
FTSE100,29/09/2020,5927.899902,677894800,0.303999023
FTSE100,30/09/2020,5897.5,831982500,0.313999023
FTSE100,01/10/2020,5866.100098,729252500,-0.133999023
FTSE100,02/10/2020,5879.5,708115400,-0.226000977
FTSE100,05/10/2020,5902.100098,637260500,-0.407998047
FTSE100,06/10/2020,5942.899902,911383000,-0.07
FTSE100,07/10/2020,5949.899902,762006800,0.036000977
FTSE100,08/10/2020,5946.299805,741665900,-0.317001953
FTSE100,09/10/2020,5978,676779000,-0.387001953
FTSE100,12/10/2020,6016.700195,600961600,0.15300293
FTSE100,13/10/2020,6001.399902,786877800,0.31699707
FTSE100,14/10/2020,5969.700195,613220800,0.346000977
FTSE100,15/10/2020,5935.100098,667215200,1.026000977
FTSE100,16/10/2020,5832.5,669807200,-0.871000977
FTSE100,19/10/2020,5919.600098,522720700,0.348999023
FTSE100,20/10/2020,5884.700195,576524900,-0.045
FTSE100,21/10/2020,5889.200195,632347400,1.127001953
FTSE100,22/10/2020,5776.5,664916300,-0.092001953
FTSE100,23/10/2020,5785.700195,852798000,-0.745996094
FTSE100,26/10/2020,5860.299805,870052100,0.682998047
FTSE100,27/10/2020,5792,756732600,0.63
FTSE100,28/10/2020,5729,1107558600,1.462001953
FTSE100,29/10/2020,5582.799805,964959700,0.01
FTSE100,30/10/2020,5581.799805,823613300,0.045
FTSE100,02/11/2020,5577.299805,755064600,-0.777001953
FTSE100,03/11/2020,5655,803790300,-1.317998047
FTSE100,04/11/2020,5786.799805,781517600,-0.965
FTSE100,05/11/2020,5883.299805,900001200,-0.229003906
FTSE100,06/11/2020,5906.200195,848478100,-0.037998047
FTSE100,09/11/2020,5910,2067706200,-2.762998047
FTSE100,10/11/2020,6186.299805,1717346100,-1.106000977
FTSE100,11/11/2020,6296.899902,1283397300,-0.852001953
FTSE100,12/11/2020,6382.100098,1014492200,0.432001953
FTSE100,13/11/2020,6338.899902,1010712500,0.225
FTSE100,16/11/2020,6316.399902,1293581100,-1.048999023
FTSE100,17/11/2020,6421.299805,1225248200,0.56
FTSE100,18/11/2020,6365.299805,979740000,-0.199003906
FTSE100,19/11/2020,6385.200195,929024200,0.50800293
FTSE100,20/11/2020,6334.399902,821112500,-0.171000977
FTSE100,23/11/2020,6351.5,943708400,0.177001953
FTSE100,24/11/2020,6333.799805,1301560700,-0.984003906
FTSE100,25/11/2020,6432.200195,1129314000,0.411000977
FTSE100,26/11/2020,6391.100098,736272500,0.282001953
FTSE100,27/11/2020,6362.899902,1448127900,-0.047001953
FTSE100,30/11/2020,6367.600098,1355075300,1.013999023
FTSE100,01/12/2020,6266.200195,839858300,-1.185
FTSE100,02/12/2020,6384.700195,936842800,-0.78699707
FTSE100,03/12/2020,6463.399902,943214500,-0.268999023
FTSE100,04/12/2020,6490.299805,1073110600,-0.599003906
FTSE100,07/12/2020,6550.200195,1058250500,-0.05199707
FTSE100,08/12/2020,6555.399902,758186800,-0.033999023
FTSE100,09/12/2020,6558.799805,769345300,-0.055
FTSE100,10/12/2020,6564.299805,1109877200,-0.355
FTSE100,11/12/2020,6599.799805,1069085700,0.53
FTSE100,14/12/2020,6546.799805,870265400,0.15
FTSE100,15/12/2020,6531.799805,737394700,0.185
FTSE100,16/12/2020,6513.299805,860333700,-0.576000977
FTSE100,17/12/2020,6570.899902,725533900,0.197998047
FTSE100,18/12/2020,6551.100098,1200513100,0.218999023
FTSE100,21/12/2020,6529.200195,1118314800,1.129003906
FTSE100,23/12/2020,6453.200195,807695400,-0.425996094
FTSE100,24/12/2020,6495.799805,477470700,-0.06300293
FTSE100,29/12/2020,6502.100098,824116800,-1.006000977
FTSE100,30/12/2020,6602.700195,425493000,0.469003906
FTSE100,31/12/2020,6555.799805,316943900,0.952998047
FTSE100,04/01/2021,6460.5,965097800,-1.113999023
FTSE100,05/01/2021,6571.899902,718950800,-0.403999023
FTSE100,06/01/2021,6612.299805,1249709500,-2.296000977
FTSE100,07/01/2021,6841.899902,939652600,-0.151000977
FTSE100,08/01/2021,6857,850778500,-0.162998047
FTSE100,11/01/2021,6873.299805,707799500,0.747998047
FTSE100,12/01/2021,6798.5,648158800,0.443999023
FTSE100,13/01/2021,6754.100098,619448200,0.086000977
FTSE100,14/01/2021,6745.5,685978100,-0.565
FTSE100,15/01/2021,6802,740665600,0.662998047
FTSE100,18/01/2021,6735.700195,359826900,0.15
FTSE100,19/01/2021,6720.700195,618144700,0.077001953
FTSE100,20/01/2021,6713,687499600,-0.273999023
FTSE100,21/01/2021,6740.399902,621554400,0.25
FTSE100,22/01/2021,6715.399902,693954900,0.202998047
FTSE100,25/01/2021,6695.100098,761260500,0.562001953
FTSE100,26/01/2021,6638.899902,683485900,-0.151000977
FTSE100,27/01/2021,6654,982451100,0.866000977
FTSE100,28/01/2021,6567.399902,869048100,0.41199707
FTSE100,29/01/2021,6526.200195,870670500,1.187001953
FTSE100,01/02/2021,6407.5,746038100,-0.588999023
FTSE100,02/02/2021,6466.399902,719054200,-0.50300293
FTSE100,03/02/2021,6516.700195,717525200,0.089003906
FTSE100,04/02/2021,6507.799805,989919900,0.040996094
FTSE100,05/02/2021,6503.700195,984403300,0.144003906
FTSE100,08/02/2021,6489.299805,818871300,-0.342001953
FTSE100,09/02/2021,6523.5,544655300,-0.081000977
FTSE100,10/02/2021,6531.600098,782043000,0.072001953
FTSE100,11/02/2021,6524.399902,673184700,-0.04300293
FTSE100,12/02/2021,6528.700195,495851300,-0.610996094
FTSE100,15/02/2021,6589.799805,825488200,-1.66300293
FTSE100,16/02/2021,6756.100098,817289800,0.072001953
FTSE100,17/02/2021,6748.899902,755390100,0.38
FTSE100,18/02/2021,6710.899902,847018200,0.93699707
FTSE100,19/02/2021,6617.200195,976444700,-0.067998047
FTSE100,22/02/2021,6624,846468100,0.117998047
FTSE100,23/02/2021,6612.200195,1154639900,-0.13699707
FTSE100,24/02/2021,6625.899902,1141083000,-0.331000977
FTSE100,25/02/2021,6659,852469800,0.07
FTSE100,26/02/2021,6652,1279039900,1.686000977
FTSE100,01/03/2021,6483.399902,708419900,-1.051000977
FTSE100,02/03/2021,6588.5,682614300,-0.252998047
FTSE100,03/03/2021,6613.799805,937329300,-0.617001953
FTSE100,04/03/2021,6675.5,938807000,0.246000977
FTSE100,05/03/2021,6650.899902,1027477500,0.203999023
FTSE100,08/03/2021,6630.5,972755300,-0.886000977
FTSE100,09/03/2021,6719.100098,952946800,-0.11199707
FTSE100,10/03/2021,6730.299805,725796800,0.04699707
FTSE100,11/03/2021,6725.600098,714706900,-0.113999023
FTSE100,12/03/2021,6737,706134500,-0.245
FTSE100,15/03/2021,6761.5,670767900,0.117998047
FTSE100,16/03/2021,6749.700195,8494800,-0.538999023
FTSE100,17/03/2021,6803.600098,8378200,0.408999023
FTSE100,18/03/2021,6762.700195,825204500,-0.17
FTSE100,19/03/2021,6779.700195,1819149000,0.71
FTSE100,22/03/2021,6708.700195,811558900,-0.173999023
FTSE100,23/03/2021,6726.100098,861618700,0.268999023
FTSE100,24/03/2021,6699.200195,942724200,-0.13699707
FTSE100,25/03/2021,6712.899902,768539700,0.381000977
FTSE100,26/03/2021,6674.799805,748208300,-0.65800293
FTSE100,29/03/2021,6740.600098,624496600,0.043999023
FTSE100,30/03/2021,6736.200195,664395600,-0.358999023
FTSE100,31/03/2021,6772.100098,854819600,0.585
FTSE100,01/04/2021,6713.600098,592371100,-0.23699707
FTSE100,06/04/2021,6737.299805,773873100,-0.86300293
FTSE100,07/04/2021,6823.600098,708769700,-0.61699707
FTSE100,08/04/2021,6885.299805,792318200,-0.569003906
FTSE100,09/04/2021,6942.200195,615052100,0.264003906
FTSE100,12/04/2021,6915.799805,639363600,0.26699707
FTSE100,13/04/2021,6889.100098,572405700,-0.013999023
FTSE100,14/04/2021,6890.5,596867000,-0.491000977
FTSE100,15/04/2021,6939.600098,651402900,-0.438999023
FTSE100,16/04/2021,6983.5,742505700,-0.36
FTSE100,19/04/2021,7019.5,529712700,0.193999023
FTSE100,20/04/2021,7000.100098,825253600,1.402001953
FTSE100,21/04/2021,6859.899902,662064600,-0.353999023
FTSE100,22/04/2021,6895.299805,647196400,-0.429003906
FTSE100,23/04/2021,6938.200195,582223700,-0.003999023
FTSE100,26/04/2021,6938.600098,511633400,-0.245
FTSE100,27/04/2021,6963.100098,658634400,0.181000977
FTSE100,28/04/2021,6945,990231900,-0.187001953
FTSE100,29/04/2021,6963.700195,657930300,0.022001953
FTSE100,30/04/2021,6961.5,831625600,-0.082998047
FTSE100,04/05/2021,6969.799805,911981600,0.465996094
FTSE100,05/05/2021,6923.200195,734979800,-1.160996094
FTSE100,06/05/2021,7039.299805,764405400,-0.369003906
FTSE100,07/05/2021,7076.200195,624763100,-0.535
FTSE100,10/05/2021,7129.700195,744129400,0.06
FTSE100,11/05/2021,7123.700195,933225500,1.757001953
FTSE100,12/05/2021,6948,743459700,-0.566000977
FTSE100,13/05/2021,7004.600098,660813600,0.41300293
FTSE100,14/05/2021,6963.299805,845954300,-0.80300293
FTSE100,17/05/2021,7043.600098,582188300,0.107001953
FTSE100,18/05/2021,7032.899902,736327300,-0.01300293
FTSE100,19/05/2021,7034.200195,729532000,0.84
FTSE100,20/05/2021,6950.200195,626003200,-0.695996094
FTSE100,21/05/2021,7019.799805,803607300,0.01699707
FTSE100,24/05/2021,7018.100098,422927700,-0.335
FTSE100,25/05/2021,7051.600098,619367600,0.21800293
FTSE100,26/05/2021,7029.799805,619965100,0.028999023
FTSE100,27/05/2021,7026.899902,1422973500,0.07199707
FTSE100,28/05/2021,7019.700195,786614400,-0.028999023
FTSE100,01/06/2021,7022.600098,726701500,-0.578999023
FTSE100,02/06/2021,7080.5,570341500,-0.275
FTSE100,03/06/2021,7108,617182900,0.436000977
FTSE100,04/06/2021,7064.399902,425216000,-0.046000977
FTSE100,07/06/2021,7069,963131300,-0.082001953
FTSE100,08/06/2021,7077.200195,550005100,-0.178999023
FTSE100,09/06/2021,7095.100098,575133700,0.141000977
FTSE100,10/06/2021,7081,574917100,-0.072001953
FTSE100,11/06/2021,7088.200195,509040600,-0.458999023
FTSE100,14/06/2021,7134.100098,551244200,-0.126000977
FTSE100,15/06/2021,7146.700195,779379400,-0.257998047
FTSE100,16/06/2021,7172.5,723106300,-0.125
FTSE100,17/06/2021,7185,724679900,0.316000977
FTSE100,18/06/2021,7153.399902,1553511000,1.358999023
FTSE100,21/06/2021,7017.5,820495800,-0.447998047
FTSE100,22/06/2021,7062.299805,522524500,-0.277001953
FTSE100,23/06/2021,7090,567367400,0.158999023
FTSE100,24/06/2021,7074.100098,726332500,-0.358999023
FTSE100,25/06/2021,7110,609038400,-0.261000977
FTSE100,28/06/2021,7136.100098,682531900,0.631000977
FTSE100,29/06/2021,7073,531015400,-0.146000977
FTSE100,30/06/2021,7087.600098,659209600,0.501000977
FTSE100,01/07/2021,7037.5,631273700,-0.877001953
FTSE100,02/07/2021,7125.200195,520006400,0.019003906
FTSE100,05/07/2021,7123.299805,384449600,-0.416000977
FTSE100,06/07/2021,7164.899902,635763200,0.64
FTSE100,07/07/2021,7100.899902,600040700,-0.501000977
FTSE100,08/07/2021,7151,741526200,1.202998047
FTSE100,09/07/2021,7030.700195,577541200,-0.91199707
FTSE100,12/07/2021,7121.899902,484702100,-0.035
FTSE100,13/07/2021,7125.399902,613836900,0.00699707
FTSE100,14/07/2021,7124.700195,565377200,0.335
FTSE100,15/07/2021,7091.200195,612974400,0.792001953
FTSE100,16/07/2021,7012,617556700,0.038999023
FTSE100,19/07/2021,7008.100098,817237100,1.637001953
FTSE100,20/07/2021,6844.399902,941993900,-0.367001953
FTSE100,21/07/2021,6881.100098,784895600,-1.17199707
FTSE100,22/07/2021,6998.299805,497512000,0.3
FTSE100,23/07/2021,6968.299805,461681400,-0.59300293
FTSE100,26/07/2021,7027.600098,524700700,0.022001953
FTSE100,27/07/2021,7025.399902,516983900,0.292998047
FTSE100,28/07/2021,6996.100098,595315800,-0.205
FTSE100,29/07/2021,7016.600098,789496800,-0.617998047
FTSE100,30/07/2021,7078.399902,674951500,0.461000977
FTSE100,02/08/2021,7032.299805,526271100,-0.494003906
FTSE100,03/08/2021,7081.700195,613947100,-0.24
FTSE100,04/08/2021,7105.700195,618704700,-0.18199707
FTSE100,05/08/2021,7123.899902,814802900,0.035
FTSE100,06/08/2021,7120.399902,677358200,-0.026000977
FTSE100,09/08/2021,7123,525136800,-0.092998047
FTSE100,10/08/2021,7132.299805,559144000,-0.287001953
FTSE100,11/08/2021,7161,536436100,-0.591000977
FTSE100,12/08/2021,7220.100098,574940100,0.268999023
FTSE100,13/08/2021,7193.200195,501180000,-0.255
FTSE100,16/08/2021,7218.700195,522255500,0.647001953
FTSE100,17/08/2021,7154,573595700,-0.271000977
FTSE100,18/08/2021,7181.100098,792002500,0.11800293
FTSE100,19/08/2021,7169.299805,602767800,1.103999023
FTSE100,20/08/2021,7058.899902,549551400,-0.29
FTSE100,23/08/2021,7087.899902,493195600,-0.211000977
FTSE100,24/08/2021,7109,582751900,-0.167998047
FTSE100,25/08/2021,7125.799805,510382500,-0.24300293
FTSE100,26/08/2021,7150.100098,391705500,0.251000977
FTSE100,27/08/2021,7125,425583800,-0.23
FTSE100,31/08/2021,7148,1002276600,0.282998047
FTSE100,01/09/2021,7119.700195,522902700,-0.300996094
FTSE100,02/09/2021,7149.799805,538705600,-0.141000977
FTSE100,03/09/2021,7163.899902,499092300,0.255
FTSE100,06/09/2021,7138.399902,306418900,-0.48800293
FTSE100,07/09/2021,7187.200195,466824500,0.37800293
FTSE100,08/09/2021,7149.399902,567994400,0.538999023
FTSE100,09/09/2021,7095.5,695389400,0.712998047
FTSE100,10/09/2021,7024.200195,492655900,-0.05
FTSE100,13/09/2021,7029.200195,545721200,-0.39199707
FTSE100,14/09/2021,7068.399902,678394800,0.342998047
